Datetime;demand_MW;scaled_demand_MW_wind;scaled_demand_MW_solar;Price_EUR_MWh;Solar_Power;Wind_Power
2019-09-22 11:00:00;16540;10337.5;8705.2631578947;35.55;9234.2306506667;1510.9310004366
2019-09-22 12:00:00;17559;10974.375;9241.5789473684;34.95;9273.1956513333;1425.9217484076
2019-09-22 13:00:00;18514;11571.25;9744.2105263158;34.7;9022.9086893333;1341.157418054
2019-09-22 14:00:00;19382;12113.75;10201.0526315789;34.45;8447.2686686667;1041.624332016
2019-09-22 15:00:00;19791;12369.375;10416.3157894737;34.99;7319.10701;548.2847241916
2019-09-22 16:00:00;19979;12486.875;10515.2631578947;39.5;4979.7979;218.7885326828
2019-09-22 17:00:00;19995;12496.875;10523.6842105263;45;371.7536133333;98.3146220481
2019-09-22 18:00:00;19675;12296.875;10355.2631578947;50.09;0;247.3372154778
2019-09-22 19:00:00;18930;11831.25;9963.1578947369;55.32;0;539.531835815
2019-09-22 20:00:00;18174;11358.75;9565.2631578947;53.26;0;694.6774711312
2019-09-22 21:00:00;17657;11035.625;9293.1578947369;49.49;0;659.6230563319
2019-09-22 22:00:00;16613;10383.125;8743.6842105263;48.99;0;580.8195072546
2019-09-22 23:00:00;15347;9591.875;8077.3684210526;42.26;0;464.7817404666
2019-09-23 00:00:00;14002;8751.25;7369.4736842105;41.65;0;338.26438749
2019-09-23 01:00:00;12981;8113.125;6832.1052631579;40.86;0;293.4804591333
2019-09-23 02:00:00;12221;7638.125;6432.1052631579;39;0;402.2471136814
2019-09-23 03:00:00;11749;7343.125;6183.6842105263;41.48;0;729.970684564
2019-09-23 04:00:00;11524;7202.5;6065.2631578947;44.27;0;1261.3986744425
2019-09-23 05:00:00;11335;7084.375;5965.7894736842;48.99;1095.548312;1949.2918151636
2019-09-23 06:00:00;11386;7116.25;5992.6315789474;50;5022.460204;1977.8986668566
2019-09-23 07:00:00;11731;7331.875;6174.2105263158;50.2;7342.1531326667;155.5099563084
2019-09-23 08:00:00;12030;7518.75;6331.5789473684;49.99;8359.7714433333;149.1266851419
2019-09-23 09:00:00;12780;7987.5;6726.3157894737;48.93;8871.5817973333;1549.9562078992
2019-09-23 10:00:00;13712;8570;7216.8421052632;48;9067.7291586667;3618.7453085166
2019-09-23 11:00:00;14755;9221.875;7765.7894736842;45.77;9080.430058;4764.3082765533
2019-09-23 12:00:00;15816;9885;8324.2105263158;43;9114.5126913333;5718.8231531733
2019-09-23 13:00:00;16745;10465.625;8813.1578947369;41.75;8833.3177186667;6464.5576090737
2019-09-23 14:00:00;17537;10960.625;9230;41.41;8155.9091226667;6010.9198048403
2019-09-23 15:00:00;18207;11379.375;9582.6315789474;45;6735.4364946667;6235.3354130166
2019-09-23 16:00:00;18713;11695.625;9848.9473684211;48.61;3837.7526866667;9097.1502835437
2019-09-23 17:00:00;18889;11805.625;9941.5789473684;50.51;124.3546426667;11387.0791649282
2019-09-23 18:00:00;18761;11725.625;9874.2105263158;52.48;0;10687.0103554161
2019-09-23 19:00:00;18196;11372.5;9576.8421052632;49.81;0;9570.3879448553
2019-09-23 20:00:00;17251;10781.875;9079.4736842105;42.85;0;10542.3228756419
2019-09-23 21:00:00;16699;10436.875;8788.9473684211;41;0;8777.1080687074
2019-09-23 22:00:00;15610;9756.25;8215.7894736842;39.07;0;7022.0422036995
2019-09-23 23:00:00;14487;9054.375;7624.7368421053;35.55;0;6026.453962106
2019-09-24 00:00:00;13242;8276.25;6969.4736842105;34.4;0;5509.9661944302
2019-09-24 01:00:00;12272;7670;6458.9473684211;33.91;0;4775.5899812289
2019-09-24 02:00:00;11610;7256.25;6110.5263157895;32.95;0;3618.6534628884
2019-09-24 03:00:00;11083;6926.875;5833.1578947369;34.4;0;2833.7621541248
2019-09-24 04:00:00;10866;6791.25;5718.9473684211;39.07;0;2333.5004474478
2019-09-24 05:00:00;10611;6631.875;5584.7368421053;49.75;884.4310873333;1909.4461200882
2019-09-24 06:00:00;10688;6680;5625.2631578947;50.01;4737.6955873333;960.763440865
2019-09-24 07:00:00;10931;6831.875;5753.1578947369;50.26;7468.0806346667;187.3926354106
2019-09-24 08:00:00;11141;6963.125;5863.6842105263;49.2;8693.5042533333;2811.6028655381
2019-09-24 09:00:00;11717;7323.125;6166.8421052632;48.19;9271.2735353333;6391.4056276576
2019-09-24 10:00:00;12765;7978.125;6718.4210526316;44.97;9401.618532;9380.3777090383
2019-09-24 11:00:00;13681;8550.625;7200.5263157895;42.23;9322.0626806667;11292.8884115906
2019-09-24 12:00:00;14775;9234.375;7776.3157894737;40.01;9398.3042066667;11879.1941643754
2019-09-24 13:00:00;15876;9922.5;8355.7894736842;39.57;9226.9709293333;12011.6845447121
2019-09-24 14:00:00;16605;10378.125;8739.4736842105;39.91;8641.7733193333;11502.5291196952
2019-09-24 15:00:00;17444;10902.5;9181.052631579;41.8;7573.6549033333;9889.8760244008
2019-09-24 16:00:00;18036;11272.5;9492.6315789474;47.24;5136.9730346667;8696.5961909439
2019-09-24 17:00:00;18434;11521.25;9702.1052631579;50;264.594442;9861.6212476163
2019-09-24 18:00:00;18548;11592.5;9762.1052631579;52.48;0;10118.5777618976
2019-09-24 19:00:00;18091;11306.875;9521.5789473684;49.76;0;8767.485708383
2019-09-24 20:00:00;17563;10976.875;9243.6842105263;44.95;0;6188.3471895808
2019-09-24 21:00:00;17225;10765.625;9065.7894736842;42.12;0;3005.4553101387
2019-09-24 22:00:00;16074;10046.25;8460;39;0;804.0074455327
2019-09-24 23:00:00;14695;9184.375;7734.2105263158;35.76;0;111.6199920671
2019-09-25 00:00:00;13664;8540;7191.5789473684;35.27;0;18.9018303031
2019-09-25 01:00:00;12779;7986.875;6725.7894736842;34.95;0;33.4471163041
2019-09-25 02:00:00;12262;7663.75;6453.6842105263;35;0;188.9417650078
2019-09-25 03:00:00;11870;7418.75;6247.3684210526;35.69;0;632.5469651105
2019-09-25 04:00:00;11639;7274.375;6125.7894736842;38.89;0;1358.3692887965
2019-09-25 05:00:00;11845;7403.125;6234.2105263158;45.54;810.82946;2360.9224905358
2019-09-25 06:00:00;12408;7755;6530.5263157895;49.36;4872.3159673333;2966.7454393333
2019-09-25 07:00:00;13742;8588.75;7232.6315789474;49.19;7358.279156;599.2651709372
2019-09-25 08:00:00;14343;8964.375;7548.9473684211;49.11;8480.4673213333;301.9118878108
2019-09-25 09:00:00;14622;9138.75;7695.7894736842;48.03;9021.5574273333;1189.0396269507
2019-09-25 10:00:00;15302;9563.75;8053.6842105263;48.88;9211.1580326667;1359.7071734487
2019-09-25 11:00:00;16255;10159.375;8555.2631578947;46.83;9249.0535853333;1201.898014912
2019-09-25 12:00:00;17175;10734.375;9039.4736842105;44.16;9295.1241526667;903.3966614318
2019-09-25 13:00:00;18304;11440;9633.6842105263;41;9039.9235106667;515.0121145812
2019-09-25 14:00:00;19102;11938.75;10053.6842105263;41.03;8479.1064246667;131.5902931794
2019-09-25 15:00:00;19687;12304.375;10361.5789473684;44.96;7333.905858;7.7150327768
2019-09-25 16:00:00;19890;12431.25;10468.4210526316;46.99;4916.60653;0
2019-09-25 17:00:00;20046;12528.75;10550.5263157895;50.14;188.99603;30.7805315626
2019-09-25 18:00:00;19867;12416.875;10456.3157894737;51.74;0;482.7742990496
2019-09-25 19:00:00;19333;12083.125;10175.2631578947;50.74;0;1228.2668947955
2019-09-25 20:00:00;18860;11787.5;9926.3157894737;48.59;0;1843.1305149382
2019-09-25 21:00:00;18431;11519.375;9700.5263157895;45.5;0;2158.9019080587
2019-09-25 22:00:00;17166;10728.75;9034.7368421053;49.59;0;2366.782241621
2019-09-25 23:00:00;15681;9800.625;8253.1578947368;49.36;0;3431.0495825327
2019-09-26 00:00:00;14190;8868.75;7468.4210526316;48.28;0;5576.0185087791
2019-09-26 01:00:00;13232;8270;6964.2105263158;47.15;0;7412.1105870689
2019-09-26 02:00:00;12547;7841.875;6603.6842105263;46.83;0;8703.052938613
2019-09-26 03:00:00;12079;7549.375;6357.3684210526;48.52;0;8875.66455091
2019-09-26 04:00:00;11819;7386.875;6220.5263157895;48.59;0;8883.9704572288
2019-09-26 05:00:00;11834;7396.25;6228.4210526316;50.29;683.72412;8862.6102256083
2019-09-26 06:00:00;12407;7754.375;6530;51.51;4779.413694;4772.6723517701
2019-09-26 07:00:00;13739;8586.875;7231.052631579;50.74;7337.82235;1078.1819535984
2019-09-26 08:00:00;14276;8922.5;7513.6842105263;49.84;8475.6668486667;827.1464208212
2019-09-26 09:00:00;14663;9164.375;7717.3684210526;48.88;9018.2093806667;1063.6336060765
2019-09-26 10:00:00;15357;9598.125;8082.6315789474;48.07;9196.970986;617.8577876251
2019-09-26 11:00:00;16247;10154.375;8551.052631579;48.51;9139.3894006667;175.3731041877
2019-09-26 12:00:00;17256;10785;9082.1052631579;46.82;9170.1167613333;28.4813293343
2019-09-26 13:00:00;18307;11441.875;9635.2631578947;45.54;8902.6246933333;9.8427898323
2019-09-26 14:00:00;19303;12064.375;10159.4736842105;45.71;8355.842908;17.6435451955
2019-09-26 15:00:00;20077;12548.125;10566.8421052632;47;7165.6629;44.6186062258
2019-09-26 16:00:00;20432;12770;10753.6842105263;47.21;4798.085678;192.0645163698
2019-09-26 17:00:00;20554;12846.25;10817.8947368421;50;144.281542;710.1105982057
2019-09-26 18:00:00;20393;12745.625;10733.1578947368;50.94;0;1373.4564640045
2019-09-26 19:00:00;19796;12372.5;10418.9473684211;50.74;0;2193.1144045987
2019-09-26 20:00:00;19211;12006.875;10111.052631579;48.59;0;3278.5337937068
2019-09-26 21:00:00;18698;11686.25;9841.052631579;46.37;0;4483.0739011927
2019-09-26 22:00:00;17410;10881.25;9163.1578947368;49.56;0;5687.6170701996
2019-09-26 23:00:00;15904;9940;8370.5263157895;48.89;0;6800.3697182883
2019-09-27 00:00:00;14583;9114.375;7675.2631578947;47.89;0;7285.6942642835
2019-09-27 01:00:00;13586;8491.25;7150.5263157895;47.45;0;6758.6289417491
2019-09-27 02:00:00;12815;8009.375;6744.7368421053;47.4;0;6422.5964030266
2019-09-27 03:00:00;12472;7795;6564.2105263158;47.89;0;6503.925706882
2019-09-27 04:00:00;12076;7547.5;6355.7894736842;48.53;0;6771.6465287994
2019-09-27 05:00:00;12216;7635;6429.4736842105;49.55;264.406566;6775.1672778841
2019-09-27 06:00:00;12868;8042.5;6772.6315789474;50.31;3105.2193453333;4459.4328364695
2019-09-27 07:00:00;13963;8726.875;7348.9473684211;50.15;5913.4669513333;1409.2119670997
2019-09-27 08:00:00;14490;9056.25;7626.3157894737;49.55;7253.032466;1535.6742126993
2019-09-27 09:00:00;14797;9248.125;7787.8947368421;49.27;7998.661728;2677.0000357506
2019-09-27 10:00:00;15341;9588.125;8074.2105263158;48.94;8335.4559533333;3888.2571201859
2019-09-27 11:00:00;16159;10099.375;8504.7368421053;48.94;8322.8465833333;5239.6583873157
2019-09-27 12:00:00;17080;10675;8989.4736842105;47.89;7688.28335;6276.3414245295
2019-09-27 13:00:00;17975;11234.375;9460.5263157895;47;7215.724628;6449.9510926539
2019-09-27 14:00:00;18706;11691.25;9845.2631578947;46.49;6136.8491066667;5303.1880084075
2019-09-27 15:00:00;19112;11945;10058.9473684211;47.2;4899.1509226667;5800.0606114003
2019-09-27 16:00:00;19263;12039.375;10138.4210526316;47.19;3009.05092;9084.634785928
2019-09-27 17:00:00;19380;12112.5;10200;48.75;39.4009693333;11021.0467824836
2019-09-27 18:00:00;19037;11898.125;10019.4736842105;50.56;0;11113.3424543574
2019-09-27 19:00:00;18390;11493.75;9678.9473684211;50.89;0;10425.4860518876
2019-09-27 20:00:00;17968;11230;9456.8421052632;48.59;0;9674.5347643001
2019-09-27 21:00:00;17750;11093.75;9342.1052631579;46.5;0;8778.9970271293
2019-09-27 22:00:00;16480;10300;8673.6842105263;49.69;0;7517.6197833334
2019-09-27 23:00:00;15132;9457.5;7964.2105263158;49.16;0;6334.7981054184
2019-09-28 00:00:00;13794;8621.25;7260;48.89;0;5393.9988426238
2019-09-28 01:00:00;12873;8045.625;6775.2631578947;48.03;0;3806.7165713855
2019-09-28 02:00:00;12195;7621.875;6418.4210526316;47.89;0;3887.4733708244
2019-09-28 03:00:00;11828;7392.5;6225.2631578947;47.95;0;5076.0415235498
2019-09-28 04:00:00;11555;7221.875;6081.5789473684;44.4;0;6197.8807657979
2019-09-28 05:00:00;11697;7310.625;6156.3157894737;44.4;71.0339886667;6234.6496323254
2019-09-28 06:00:00;12214;7633.75;6428.4210526316;44.4;1210.0828206667;4773.1652566419
2019-09-28 07:00:00;13448;8405;7077.8947368421;48.89;3605.7402786667;2562.5267061645
2019-09-28 08:00:00;13916;8697.5;7324.2105263158;47.52;5642.5618026667;2999.5496362394
2019-09-28 09:00:00;14004;8752.5;7370.5263157895;44.95;7046.3014233333;8916.4562559568
2019-09-28 10:00:00;14446;9028.75;7603.1578947369;46.14;8232.8539793333;10899.706461422
2019-09-28 11:00:00;14842;9276.25;7811.5789473684;46.79;8747.7137053333;11657.8737538726
2019-09-28 12:00:00;15243;9526.875;8022.6315789474;43.82;8714.490966;11729.400067668
2019-09-28 13:00:00;15605;9753.125;8213.1578947369;39.12;8327.9818606667;11410.6467531488
2019-09-28 14:00:00;15898;9936.25;8367.3684210526;37.83;7756.6894833333;10984.2411777048
2019-09-28 15:00:00;15977;9985.625;8408.9473684211;38;6291.504776;10367.7610745042
2019-09-28 16:00:00;16077;10048.125;8461.5789473684;40.25;3438.4150226667;11236.8013479117
2019-09-28 17:00:00;16044;10027.5;8444.2105263158;46.25;25.1777926667;12091.6820869572
2019-09-28 18:00:00;15977;9985.625;8408.9473684211;49.81;0;10989.02939646
2019-09-28 19:00:00;15549;9718.125;8183.6842105263;50.14;0;10231.7346374781
2019-09-28 20:00:00;15278;9548.75;8041.052631579;48.76;0;8918.1737692059
2019-09-28 21:00:00;15213;9508.125;8006.8421052632;43.26;0;6933.1386970308
2019-09-28 22:00:00;14468;9042.5;7614.7368421053;48.69;0;4818.7972262999
2019-09-28 23:00:00;13386;8366.25;7045.2631578947;44.14;0;3274.4772784571
2019-09-29 00:00:00;12374;7733.75;6512.6315789474;40.5;0;2468.4859673531
2019-09-29 01:00:00;11610;7256.25;6110.5263157895;36.01;0;2366.2127987256
2019-09-29 02:00:00;11285;7053.125;5939.4736842105;35.26;0;3099.3888957171
2019-09-29 03:00:00;11027;6891.875;5803.6842105263;35.26;0;4009.0157522683
2019-09-29 04:00:00;10859;6786.875;5715.2631578947;35.92;0;4880.2143979408
2019-09-29 05:00:00;11106;6941.25;5845.2631578947;36.77;30.479268;4430.3667566351
2019-09-29 06:00:00;11663;7289.375;6138.4210526316;38.44;1876.1032406667;3138.3681803656
2019-09-29 07:00:00;12786;7991.25;6729.4736842105;40.96;6039.844874;3192.808145777
2019-09-29 08:00:00;13348;8342.5;7025.2631578947;41.5;8513.3070826667;2991.3570061954
2019-09-29 09:00:00;13385;8365.625;7044.7368421053;40.95;9216.6497926667;3463.2353522083
2019-09-29 10:00:00;13626;8516.25;7171.5789473684;40.95;9505.7355573333;4001.1262127978
2019-09-29 11:00:00;13960;8725;7347.3684210526;42.08;9531.693758;4163.4511147256
2019-09-29 12:00:00;14135;8834.375;7439.4736842105;40.94;9504.3674346667;4304.1555557528
2019-09-29 13:00:00;14281;8925.625;7516.3157894737;35.42;8761.5225913333;4318.0364917092
2019-09-29 14:00:00;14585;9115.625;7676.3157894737;35.26;7883.4022106667;3939.2896127876
2019-09-29 15:00:00;14674;9171.25;7723.1578947369;36.01;4321.1865386667;2730.4419453346
2019-09-29 16:00:00;14702;9188.75;7737.8947368421;40.95;667.9979353333;2419.5383705137
2019-09-29 17:00:00;14680;9175;7726.3157894737;49.11;0;3267.6102869815
2019-09-29 18:00:00;14451;9031.875;7605.7894736842;52.98;0;3250.8055985245
2019-09-29 19:00:00;13978;8736.25;7356.8421052632;56.86;0;2980.5100374938
2019-09-29 20:00:00;13882;8676.25;7306.3157894737;54.5;0;2237.971809458
2019-09-29 21:00:00;13914;8696.25;7323.1578947369;50.29;0;1518.1653744253
2019-09-29 22:00:00;13323;8326.875;7012.1052631579;50.29;0;1444.5817185562
2019-09-29 23:00:00;12566;7853.75;6613.6842105263;48.39;0;1367.1956536757
2019-09-30 00:00:00;11666;7291.25;6140;46.78;0;2006.6616561177
2019-09-30 01:00:00;11013;6883.125;5796.3157894737;45.79;0;4460.0696328257
2019-09-30 02:00:00;10545;6590.625;5550;44.45;0;7191.7025098072
2019-09-30 03:00:00;10233;6395.625;5385.7894736842;45.01;0;7211.6207650635
2019-09-30 04:00:00;10196;6372.5;5366.3157894737;47.27;0;5654.9598262988
2019-09-30 05:00:00;10261;6413.125;5400.5263157895;51.25;346.5902726667;5017.1837834174
2019-09-30 06:00:00;10478;6548.75;5514.7368421053;52.13;4560.567058;2995.7655963536
2019-09-30 07:00:00;10864;6790;5717.8947368421;52.04;7115.0544046667;1286.9531897552
2019-09-30 08:00:00;11159;6974.375;5873.1578947369;51.5;6645.441482;1172.6513053419
2019-09-30 09:00:00;11594;7246.25;6102.1052631579;50.29;5270.413168;1288.7870408001
2019-09-30 10:00:00;12034;7521.25;6333.6842105263;50.29;5794.3728366667;1626.895290722
2019-09-30 11:00:00;12198;7623.75;6420;50.29;4864.066284;2172.8808126853
2019-09-30 12:00:00;12193;7620.625;6417.3684210526;49.45;1985.329048;3047.5083618141
2019-09-30 13:00:00;12194;7621.25;6417.8947368421;47.33;922.2158413333;4502.560481996
2019-09-30 14:00:00;12418;7761.25;6535.7894736842;47.32;843.0261073333;5434.3007043197
2019-09-30 15:00:00;12421;7763.125;6537.3684210526;47.98;790.5268086667;5629.9074004208
2019-09-30 16:00:00;12472;7795;6564.2105263158;51.13;264.558312;8266.5443440566
2019-09-30 17:00:00;12567;7854.375;6614.2105263158;52.6;0;10600.5866807114
2019-09-30 18:00:00;12583;7864.375;6622.6315789474;56.74;0;10750.8889898954
2019-09-30 19:00:00;12368;7730;6509.4736842105;51.75;0;7238.1427209942
2019-09-30 20:00:00;12478;7798.75;6567.3684210526;47.95;0;5718.9364294482
2019-09-30 21:00:00;12464;7790;6560;46.83;0;6453.3646885055
2019-09-30 22:00:00;12050;7531.25;6342.1052631579;50.59;0;10574.370876875
2019-09-30 23:00:00;11507;7191.875;6056.3157894737;49.75;0;9979.2173285644
2019-10-01 00:00:00;10948;6842.5;5762.1052631579;48.45;0;8511.8487096282
2019-10-01 01:00:00;10460;6537.5;5505.2631578947;45.06;0;7669.7620666043
2019-10-01 02:00:00;10060;6287.5;5294.7368421053;44.07;0;7766.7541116049
2019-10-01 03:00:00;9960;6225;5242.1052631579;44.58;0;7664.7381107366
2019-10-01 04:00:00;9835;6146.875;5176.3157894737;48.51;0;7622.7003666659
2019-10-01 05:00:00;9849;6155.625;5183.6842105263;50.36;3.0397373333;7937.3971659354
2019-10-01 06:00:00;9994;6246.25;5260;51.28;666.6948466667;7475.3769173596
2019-10-01 07:00:00;10395;6496.875;5471.052631579;51.81;2847.737696;4936.1024627584
2019-10-01 08:00:00;10727;6704.375;5645.7894736842;50.92;5225.01221;6331.1977567892
2019-10-01 09:00:00;11304;7065;5949.4736842105;49.75;6406.694442;7545.5439158561
2019-10-01 10:00:00;11530;7206.25;6068.4210526316;48.74;6471.1889006667;7853.6829372653
2019-10-01 11:00:00;11502;7188.75;6053.6842105263;46.89;6869.8111906667;8517.788060258
2019-10-01 12:00:00;11716;7322.5;6166.3157894737;39.49;6583.8735533333;9024.5003915622
2019-10-01 13:00:00;11876;7422.5;6250.5263157895;39.38;6014.4503013333;8883.9184113727
2019-10-01 14:00:00;11870;7418.75;6247.3684210526;42.88;5543.9293113333;8546.5755416866
2019-10-01 15:00:00;11892;7432.5;6258.9473684211;47.02;3769.6283673333;9476.1390226197
2019-10-01 16:00:00;11984;7490;6307.3684210526;49.75;1478.490182;11213.2000829608
2019-10-01 17:00:00;12197;7623.125;6419.4736842105;51.65;0;10720.4268565109
2019-10-01 18:00:00;12410;7756.25;6531.5789473684;52.92;0;9689.1474037618
2019-10-01 19:00:00;12390;7743.75;6521.052631579;50.02;0;9415.2423095391
2019-10-01 20:00:00;12842;8026.25;6758.9473684211;45.06;0;9248.9864147202
2019-10-01 21:00:00;12989;8118.125;6836.3157894737;36.97;0;8976.1528528277
2019-10-01 22:00:00;12510;7818.75;6584.2105263158;36.25;0;8736.6561924853
2019-10-01 23:00:00;11862;7413.75;6243.1578947369;35.75;0;8517.8247985093
2019-10-02 00:00:00;11267;7041.875;5930;35.07;0;8099.4893922716
2019-10-02 01:00:00;10902;6813.75;5737.8947368421;33;0;8020.1715076759
2019-10-02 02:00:00;10658;6661.25;5609.4736842105;34;0;8488.3301057428
2019-10-02 03:00:00;10555;6596.875;5555.2631578947;35.86;0;7916.3277788045
2019-10-02 04:00:00;10529;6580.625;5541.5789473684;40;0;7811.730915781
2019-10-02 05:00:00;10820;6762.5;5694.7368421053;50.1;11.4700706667;7664.7442337785
2019-10-02 06:00:00;11475;7171.875;6039.4736842105;52;1238.167874;5657.1273831265
2019-10-02 07:00:00;12793;7995.625;6733.1578947369;51.75;3899.6000206667;2530.7297496488
2019-10-02 08:00:00;13567;8479.375;7140.5263157895;50;5460.6641133333;4858.6429213753
2019-10-02 09:00:00;13593;8495.625;7154.2105263158;46.83;6488.5602046667;7137.7952490399
2019-10-02 10:00:00;13757;8598.125;7240.5263157895;44.16;6948.803414;7033.1340940766
2019-10-02 11:00:00;13899;8686.875;7315.2631578947;42.12;7073.2664466667;5944.619507295
2019-10-02 12:00:00;13976;8735;7355.7894736842;39.9;6528.1008766667;4976.5941387528
2019-10-02 13:00:00;14173;8858.125;7459.4736842105;38.07;5702.6411753333;4258.7776923332
2019-10-02 14:00:00;14363;8976.875;7559.4736842105;38.49;4070.8056386667;2784.0675461752
2019-10-02 15:00:00;14567;9104.375;7666.8421052632;40.55;1475.7635713333;1306.9724752025
2019-10-02 16:00:00;14515;9071.875;7639.4736842105;48.01;319.9070633333;1171.7848949149
2019-10-02 17:00:00;14687;9179.375;7730;51.61;0;2452.7313805796
2019-10-02 18:00:00;14794;9246.25;7786.3157894737;52.1;0;3666.5050352301
2019-10-02 19:00:00;14697;9185.625;7735.2631578947;51.6;0;5298.473266155
2019-10-02 20:00:00;14841;9275.625;7811.052631579;49.82;0;5616.752044928
2019-10-02 21:00:00;14683;9176.875;7727.8947368421;45.08;0;6464.5667936366
2019-10-02 22:00:00;14013;8758.125;7375.2631578947;50.25;0;7137.9605711708
2019-10-02 23:00:00;13064;8165;6875.7894736842;49.81;0;6697.0648171029
2019-10-03 00:00:00;12205;7628.125;6423.6842105263;48.4;0;6115.7279128088
2019-10-03 01:00:00;11599;7249.375;6104.7368421053;46;0;6925.8430926232
2019-10-03 02:00:00;11173;6983.125;5880.5263157895;46.11;0;6318.2322155949
2019-10-03 03:00:00;10983;6864.375;5780.5263157895;47.37;0;5698.7365142652
2019-10-03 04:00:00;10943;6839.375;5759.4736842105;49.5;0;5616.2897552656
2019-10-03 05:00:00;11117;6948.125;5851.052631579;50.4;0;5506.0841858742
2019-10-03 06:00:00;11729;7330.625;6173.1578947369;50.98;50.5193746667;5434.1506897935
2019-10-03 07:00:00;13055;8159.375;6871.052631579;52.13;228.5607886667;8311.3160263296
2019-10-03 08:00:00;13750;8593.75;7236.8421052632;50.02;387.5641013333;11221.6713114106
2019-10-03 09:00:00;13844;8652.5;7286.3157894737;49.1;948.289658;12038.840235478
2019-10-03 10:00:00;13860;8662.5;7294.7368421053;46.68;1400.1844286667;11309.5063472702
2019-10-03 11:00:00;14275;8921.875;7513.1578947369;45.25;1642.245794;11111.2973583674
2019-10-03 12:00:00;14399;8999.375;7578.4210526316;41.86;1228.246576;10487.7543263508
2019-10-03 13:00:00;14816;9260;7797.8947368421;40.8;1216.829496;9954.3118556917
2019-10-03 14:00:00;15016;9385;7903.1578947369;41.5;1018.9358513333;9650.6549009433
2019-10-03 15:00:00;15421;9638.125;8116.3157894737;47.93;659.4905246667;7937.3543046422
2019-10-03 16:00:00;15713;9820.625;8270;51.23;197.5058493333;7138.0830320085
2019-10-03 17:00:00;15945;9965.625;8392.1052631579;55.06;0;7175.0110976251
2019-10-03 18:00:00;15820;9887.5;8326.3157894737;53.53;0;7008.7888795365
2019-10-03 19:00:00;15693;9808.125;8259.4736842105;51.48;0;6485.9760095922
2019-10-03 20:00:00;15725;9828.125;8276.3157894737;49.5;0;5814.4558828751
2019-10-03 21:00:00;15647;9779.375;8235.2631578947;44.07;0;5114.8432399836
2019-10-03 22:00:00;14809;9255.625;7794.2105263158;50.8;0;4329.1375666491
2019-10-03 23:00:00;13802;8626.25;7264.2105263158;50;0;3661.1136968492
2019-10-04 00:00:00;12818;8011.25;6746.3157894737;50.15;0;3513.8514779617
2019-10-04 01:00:00;11971;7481.875;6300.5263157895;50.89;0;3407.0931811524
2019-10-04 02:00:00;11524;7202.5;6065.2631578947;51.36;0;3072.6924330927
2019-10-04 03:00:00;11365;7103.125;5981.5789473684;51.75;0;3040.3872641003
2019-10-04 04:00:00;11254;7033.75;5923.1578947369;51.75;0;2935.407710959
2019-10-04 05:00:00;11505;7190.625;6055.2631578947;54.5;0;2555.4392851811
2019-10-04 06:00:00;12113;7570.625;6375.2631578947;54.53;265.5530913333;1870.1147605313
2019-10-04 07:00:00;13518;8448.75;7114.7368421053;55.52;756.7332153333;2187.2209767831
2019-10-04 08:00:00;14130;8831.25;7436.8421052632;54.25;1553.763424;2601.2182078443
2019-10-04 09:00:00;14328;8955;7541.052631579;54.05;3245.8011753333;2934.7004996211
2019-10-04 10:00:00;14567;9104.375;7666.8421052632;54.52;8037.855552;2645.6010769575
2019-10-04 11:00:00;14740;9212.5;7757.8947368421;54.12;9711.0816166667;1456.7206490959
2019-10-04 12:00:00;15088;9430;7941.052631579;52.27;9766.3243866667;837.607637884
2019-10-04 13:00:00;15290;9556.25;8047.3684210526;51.86;9520.83308;978.0212344216
2019-10-04 14:00:00;15838;9898.75;8335.7894736842;51.69;8875.7993726667;1569.5132036842
2019-10-04 15:00:00;15895;9934.375;8365.7894736842;51.51;7750.1788573333;2006.4932724658
2019-10-04 16:00:00;16087;10054.375;8466.8421052632;51.69;5260.6460246667;3282.7984923806
2019-10-04 17:00:00;16160;10100;8505.2631578947;53.52;0;6038.1642797136
2019-10-04 18:00:00;16158;10098.75;8504.2105263158;56.52;0;7738.4779041738
2019-10-04 19:00:00;15835;9896.875;8334.2105263158;55.62;0;8059.5977743821
2019-10-04 20:00:00;16146;10091.25;8497.8947368421;52.52;0;7315.1399727149
2019-10-04 21:00:00;15778;9861.25;8304.2105263158;50.28;0;6506.2034784637
2019-10-04 22:00:00;15084;9427.5;7938.9473684211;53.89;0;5994.6080212551
2019-10-04 23:00:00;14018;8761.25;7377.8947368421;51.94;0;5376.7900334022
2019-10-05 00:00:00;12982;8113.75;6832.6315789474;50.12;0;4682.7983429623
2019-10-05 01:00:00;12266;7666.25;6455.7894736842;49.02;0;4037.0194843355
2019-10-05 02:00:00;11744;7340;6181.052631579;48.12;0;3508.3897245991
2019-10-05 03:00:00;11463;7164.375;6033.1578947369;48.12;0;2934.7494839562
2019-10-05 04:00:00;11392;7120;5995.7894736842;46.52;0;2307.8418404231
2019-10-05 05:00:00;11527;7204.375;6066.8421052632;49;66.363584;1543.9923651019
2019-10-05 06:00:00;12189;7618.125;6415.2631578947;49.17;3647.2705093333;934.7252052433
2019-10-05 07:00:00;13509;8443.125;7110;51.25;6890.5714886667;23.9778320269
2019-10-05 08:00:00;14237;8898.125;7493.1578947369;50.5;8489.5046386667;255.6125065872
2019-10-05 09:00:00;14283;8926.875;7517.3684210526;49;9342.199134;1928.7673787606
