episode;num_events;num_recovered;recovered_ratio;mean_recovery_time_steps;median_recovery_time_steps;mean_recovery_time_hours;median_recovery_time_hours
3857;11,000000;9,000000;0,818182;3,777778;1,000000;3,777778;1,000000
3858;15,000000;12,000000;0,800000;5,833333;4,500000;5,833333;4,500000
3859;20,000000;20,000000;1,000000;16,950000;14,000000;16,950000;14,000000
3860;10,000000;10,000000;1,000000;3,100000;2,500000;3,100000;2,500000
3861;9,000000;7,000000;0,777778;2,714286;2,000000;2,714286;2,000000
3862;15,000000;13,000000;0,866667;8,076923;5,000000;8,076923;5,000000
3863;10,000000;7,000000;0,700000;3,142857;1,000000;3,142857;1,000000
3864;9,000000;8,000000;0,888889;2,875000;2,000000;2,875000;2,000000
3865;18,000000;12,000000;0,666667;4,166667;3,500000;4,166667;3,500000
3866;11,000000;11,000000;1,000000;6,909091;1,000000;6,909091;1,000000
3867;14,000000;13,000000;0,928571;5,538462;4,000000;5,538462;4,000000
3868;11,000000;11,000000;1,000000;2,454545;1,000000;2,454545;1,000000
3869;13,000000;10,000000;0,769231;4,900000;4,000000;4,900000;4,000000
3870;10,000000;9,000000;0,900000;3,222222;2,000000;3,222222;2,000000
3871;15,000000;13,000000;0,866667;6,384615;5,000000;6,384615;5,000000
3872;13,000000;13,000000;1,000000;4,769231;3,000000;4,769231;3,000000
3873;10,000000;7,000000;0,700000;4,714286;3,000000;4,714286;3,000000
3874;13,000000;12,000000;0,923077;5,416667;4,000000;5,416667;4,000000
3875;6,000000;6,000000;1,000000;1,666667;1,000000;1,666667;1,000000
3876;9,000000;9,000000;1,000000;3,888889;2,000000;3,888889;2,000000
3877;9,000000;9,000000;1,000000;2,444444;1,000000;2,444444;1,000000
3878;14,000000;13,000000;0,928571;6,076923;4,000000;6,076923;4,000000
3879;14,000000;11,000000;0,785714;13,000000;13,000000;13,000000;13,000000
3880;20,000000;14,000000;0,700000;15,857143;11,000000;15,857143;11,000000
3881;11,000000;11,000000;1,000000;5,000000;2,000000;5,000000;2,000000
3882;14,000000;12,000000;0,857143;5,666667;4,500000;5,666667;4,500000
3883;10,000000;3,000000;0,300000;1,666667;1,000000;1,666667;1,000000
3884;19,000000;17,000000;0,894737;9,352941;7,000000;9,352941;7,000000
3885;12,000000;6,000000;0,500000;2,833333;1,000000;2,833333;1,000000
3886;8,000000;7,000000;0,875000;2,142857;1,000000;2,142857;1,000000
3887;8,000000;8,000000;1,000000;1,875000;1,000000;1,875000;1,000000
3888;9,000000;8,000000;0,888889;2,500000;1,500000;2,500000;1,500000
3889;7,000000;7,000000;1,000000;1,857143;1,000000;1,857143;1,000000
3890;17,000000;16,000000;0,941176;5,250000;5,000000;5,250000;5,000000
3891;18,000000;18,000000;1,000000;12,000000;10,500000;12,000000;10,500000
3892;13,000000;13,000000;1,000000;9,615385;8,000000;9,615385;8,000000
3893;11,000000;10,000000;0,909091;4,200000;2,500000;4,200000;2,500000
3894;9,000000;8,000000;0,888889;3,500000;1,500000;3,500000;1,500000
3895;5,000000;4,000000;0,800000;3,500000;1,500000;3,500000;1,500000
3896;11,000000;11,000000;1,000000;3,000000;2,000000;3,000000;2,000000
3897;18,000000;13,000000;0,722222;8,692308;8,000000;8,692308;8,000000
3898;17,000000;16,000000;0,941176;7,625000;7,000000;7,625000;7,000000
3899;12,000000;7,000000;0,583333;6,000000;5,000000;6,000000;5,000000
3900;7,000000;7,000000;1,000000;3,285714;1,000000;3,285714;1,000000
3901;8,000000;7,000000;0,875000;7,000000;7,000000;7,000000;7,000000
3902;9,000000;9,000000;1,000000;3,555556;1,000000;3,555556;1,000000
3903;8,000000;8,000000;1,000000;4,125000;1,500000;4,125000;1,500000
3904;11,000000;9,000000;0,818182;3,444444;1,000000;3,444444;1,000000
3905;10,000000;10,000000;1,000000;3,600000;1,000000;3,600000;1,000000
3906;11,000000;11,000000;1,000000;2,272727;1,000000;2,272727;1,000000
3907;6,000000;6,000000;1,000000;7,166667;5,500000;7,166667;5,500000
3908;9,000000;8,000000;0,888889;2,750000;1,500000;2,750000;1,500000
3909;13,000000;13,000000;1,000000;16,461538;13,000000;16,461538;13,000000
3910;5,000000;5,000000;1,000000;1,000000;1,000000;1,000000;1,000000
3911;8,000000;7,000000;0,875000;4,142857;4,000000;4,142857;4,000000
3912;13,000000;12,000000;0,923077;6,083333;5,500000;6,083333;5,500000
3913;8,000000;8,000000;1,000000;2,500000;1,000000;2,500000;1,000000
3914;8,000000;6,000000;0,750000;4,500000;3,500000;4,500000;3,500000
3915;8,000000;8,000000;1,000000;1,875000;1,000000;1,875000;1,000000
3916;6,000000;6,000000;1,000000;4,333333;4,500000;4,333333;4,500000
3917;11,000000;10,000000;0,909091;3,200000;2,000000;3,200000;2,000000
3918;12,000000;12,000000;1,000000;2,750000;1,500000;2,750000;1,500000
3919;10,000000;10,000000;1,000000;10,800000;8,000000;10,800000;8,000000
3920;10,000000;10,000000;1,000000;2,400000;1,000000;2,400000;1,000000
3921;10,000000;9,000000;0,900000;4,333333;2,000000;4,333333;2,000000
3922;9,000000;9,000000;1,000000;7,000000;3,000000;7,000000;3,000000
3923;9,000000;9,000000;1,000000;1,555556;1,000000;1,555556;1,000000
3924;9,000000;9,000000;1,000000;4,000000;2,000000;4,000000;2,000000
3925;10,000000;10,000000;1,000000;8,500000;3,500000;8,500000;3,500000
3926;11,000000;9,000000;0,818182;4,222222;3,000000;4,222222;3,000000
3927;17,000000;17,000000;1,000000;12,411765;12,000000;12,411765;12,000000
3928;16,000000;14,000000;0,875000;8,428571;8,000000;8,428571;8,000000
3929;9,000000;9,000000;1,000000;2,222222;1,000000;2,222222;1,000000
3930;14,000000;14,000000;1,000000;9,285714;5,000000;9,285714;5,000000
3931;14,000000;14,000000;1,000000;9,428571;7,500000;9,428571;7,500000
3932;11,000000;11,000000;1,000000;4,909091;4,000000;4,909091;4,000000
3933;8,000000;7,000000;0,875000;3,000000;1,000000;3,000000;1,000000
3934;9,000000;8,000000;0,888889;4,125000;3,000000;4,125000;3,000000
3935;10,000000;7,000000;0,700000;3,428571;1,000000;3,428571;1,000000
3936;7,000000;6,000000;0,857143;1,500000;1,000000;1,500000;1,000000
3937;11,000000;11,000000;1,000000;3,363636;2,000000;3,363636;2,000000
3938;15,000000;14,000000;0,933333;6,928571;5,000000;6,928571;5,000000
3939;11,000000;11,000000;1,000000;2,181818;1,000000;2,181818;1,000000
3940;12,000000;8,000000;0,666667;12,875000;11,000000;12,875000;11,000000
3941;14,000000;14,000000;1,000000;3,928571;3,000000;3,928571;3,000000
3942;12,000000;11,000000;0,916667;10,000000;5,000000;10,000000;5,000000
3943;11,000000;11,000000;1,000000;4,909091;3,000000;4,909091;3,000000
3944;12,000000;11,000000;0,916667;3,545455;3,000000;3,545455;3,000000
3945;13,000000;9,000000;0,692308;3,111111;3,000000;3,111111;3,000000
3946;8,000000;8,000000;1,000000;4,125000;2,000000;4,125000;2,000000
3947;19,000000;13,000000;0,684211;7,076923;7,000000;7,076923;7,000000
3948;16,000000;15,000000;0,937500;10,733333;10,000000;10,733333;10,000000
3949;15,000000;15,000000;1,000000;4,200000;3,000000;4,200000;3,000000
3950;11,000000;8,000000;0,727273;2,750000;2,000000;2,750000;2,000000
3951;16,000000;15,000000;0,937500;7,200000;4,000000;7,200000;4,000000
3952;15,000000;13,000000;0,866667;4,538462;4,000000;4,538462;4,000000
3953;13,000000;7,000000;0,538462;3,285714;1,000000;3,285714;1,000000
3954;17,000000;15,000000;0,882353;11,666667;7,000000;11,666667;7,000000
3955;16,000000;5,000000;0,312500;3,400000;3,000000;3,400000;3,000000
3956;11,000000;10,000000;0,909091;2,600000;1,500000;2,600000;1,500000
3957;14,000000;12,000000;0,857143;5,333333;4,000000;5,333333;4,000000
3958;12,000000;10,000000;0,833333;4,400000;3,000000;4,400000;3,000000
3959;14,000000;14,000000;1,000000;8,357143;6,500000;8,357143;6,500000
3960;7,000000;7,000000;1,000000;2,000000;2,000000;2,000000;2,000000
3961;8,000000;7,000000;0,875000;1,857143;1,000000;1,857143;1,000000
3962;16,000000;12,000000;0,750000;4,750000;4,000000;4,750000;4,000000
3963;13,000000;13,000000;1,000000;10,230769;7,000000;10,230769;7,000000
3964;9,000000;9,000000;1,000000;1,666667;1,000000;1,666667;1,000000
3965;12,000000;11,000000;0,916667;3,727273;2,000000;3,727273;2,000000
3966;19,000000;11,000000;0,578947;5,727273;5,000000;5,727273;5,000000
3967;15,000000;13,000000;0,866667;4,000000;3,000000;4,000000;3,000000
3968;15,000000;15,000000;1,000000;7,400000;5,000000;7,400000;5,000000
3969;19,000000;19,000000;1,000000;10,263158;8,000000;10,263158;8,000000
3970;15,000000;14,000000;0,933333;8,785714;6,000000;8,785714;6,000000
3971;15,000000;9,000000;0,600000;4,333333;3,000000;4,333333;3,000000
3972;6,000000;6,000000;1,000000;2,166667;1,500000;2,166667;1,500000
3973;11,000000;11,000000;1,000000;3,818182;1,000000;3,818182;1,000000
3974;15,000000;14,000000;0,933333;8,071429;7,500000;8,071429;7,500000
3975;11,000000;11,000000;1,000000;3,636364;2,000000;3,636364;2,000000
3976;14,000000;14,000000;1,000000;8,714286;5,500000;8,714286;5,500000
3977;10,000000;10,000000;1,000000;5,000000;4,500000;5,000000;4,500000
3978;10,000000;10,000000;1,000000;4,800000;4,000000;4,800000;4,000000
3979;17,000000;15,000000;0,882353;10,866667;12,000000;10,866667;12,000000
3980;10,000000;10,000000;1,000000;3,300000;1,500000;3,300000;1,500000
3981;13,000000;12,000000;0,923077;4,666667;4,000000;4,666667;4,000000
3982;15,000000;15,000000;1,000000;6,600000;4,000000;6,600000;4,000000
3983;7,000000;7,000000;1,000000;7,857143;8,000000;7,857143;8,000000
3984;8,000000;8,000000;1,000000;2,875000;2,500000;2,875000;2,500000
3985;17,000000;13,000000;0,764706;5,692308;6,000000;5,692308;6,000000
3986;16,000000;14,000000;0,875000;8,142857;6,500000;8,142857;6,500000
3987;15,000000;15,000000;1,000000;7,000000;4,000000;7,000000;4,000000
3988;11,000000;10,000000;0,909091;1,800000;1,000000;1,800000;1,000000
3989;12,000000;10,000000;0,833333;6,300000;5,500000;6,300000;5,500000
3990;11,000000;6,000000;0,545455;2,333333;1,000000;2,333333;1,000000
3991;9,000000;9,000000;1,000000;7,222222;4,000000;7,222222;4,000000
3992;11,000000;11,000000;1,000000;5,636364;5,000000;5,636364;5,000000
3993;9,000000;9,000000;1,000000;2,777778;2,000000;2,777778;2,000000
3994;11,000000;10,000000;0,909091;3,700000;1,500000;3,700000;1,500000
3995;11,000000;7,000000;0,636364;2,142857;1,000000;2,142857;1,000000
3996;12,000000;12,000000;1,000000;8,833333;7,000000;8,833333;7,000000
3997;11,000000;11,000000;1,000000;6,545455;5,000000;6,545455;5,000000
3998;14,000000;13,000000;0,928571;3,000000;2,000000;3,000000;2,000000
3999;15,000000;11,000000;0,733333;6,090909;6,000000;6,090909;6,000000
4000;6,000000;5,000000;0,833333;2,800000;1,000000;2,800000;1,000000
4001;7,000000;7,000000;1,000000;2,285714;1,000000;2,285714;1,000000
4002;8,000000;8,000000;1,000000;2,500000;1,000000;2,500000;1,000000
4003;11,000000;10,000000;0,909091;4,100000;4,000000;4,100000;4,000000
4004;11,000000;10,000000;0,909091;3,900000;2,500000;3,900000;2,500000
4005;10,000000;5,000000;0,500000;3,000000;1,000000;3,000000;1,000000
4006;5,000000;5,000000;1,000000;2,400000;1,000000;2,400000;1,000000
4007;13,000000;10,000000;0,769231;8,100000;6,000000;8,100000;6,000000
4008;10,000000;9,000000;0,900000;2,555556;1,000000;2,555556;1,000000
4009;14,000000;14,000000;1,000000;10,571429;7,500000;10,571429;7,500000
4010;12,000000;9,000000;0,750000;6,222222;3,000000;6,222222;3,000000
4011;9,000000;9,000000;1,000000;4,888889;5,000000;4,888889;5,000000
4012;8,000000;8,000000;1,000000;4,250000;2,000000;4,250000;2,000000
4013;14,000000;13,000000;0,928571;3,076923;1,000000;3,076923;1,000000
4014;14,000000;14,000000;1,000000;7,285714;5,000000;7,285714;5,000000
4015;13,000000;11,000000;0,846154;5,727273;5,000000;5,727273;5,000000
4016;11,000000;8,000000;0,727273;2,125000;1,500000;2,125000;1,500000
4017;9,000000;7,000000;0,777778;4,571429;3,000000;4,571429;3,000000
4018;6,000000;6,000000;1,000000;2,666667;1,000000;2,666667;1,000000
4019;9,000000;9,000000;1,000000;3,666667;1,000000;3,666667;1,000000
4020;12,000000;11,000000;0,916667;5,272727;4,000000;5,272727;4,000000
4021;10,000000;10,000000;1,000000;3,400000;1,500000;3,400000;1,500000
4022;13,000000;12,000000;0,923077;4,250000;2,000000;4,250000;2,000000
4023;16,000000;15,000000;0,937500;8,133333;5,000000;8,133333;5,000000
4024;7,000000;7,000000;1,000000;6,857143;4,000000;6,857143;4,000000
4025;18,000000;14,000000;0,777778;8,928571;9,000000;8,928571;9,000000
4026;10,000000;10,000000;1,000000;3,800000;3,000000;3,800000;3,000000
4027;19,000000;19,000000;1,000000;10,631579;7,000000;10,631579;7,000000
4028;13,000000;11,000000;0,846154;5,545455;5,000000;5,545455;5,000000
4029;12,000000;12,000000;1,000000;7,500000;4,500000;7,500000;4,500000
4030;7,000000;6,000000;0,857143;2,500000;1,000000;2,500000;1,000000
4031;8,000000;5,000000;0,625000;1,600000;1,000000;1,600000;1,000000
4032;9,000000;9,000000;1,000000;2,777778;1,000000;2,777778;1,000000
4033;16,000000;14,000000;0,875000;7,500000;4,500000;7,500000;4,500000
4034;9,000000;9,000000;1,000000;6,777778;4,000000;6,777778;4,000000
4035;12,000000;12,000000;1,000000;5,333333;2,000000;5,333333;2,000000
4036;6,000000;6,000000;1,000000;3,000000;1,500000;3,000000;1,500000
4037;9,000000;8,000000;0,888889;2,750000;1,000000;2,750000;1,000000
4038;7,000000;7,000000;1,000000;4,428571;1,000000;4,428571;1,000000
4039;12,000000;10,000000;0,833333;3,700000;2,500000;3,700000;2,500000
4040;12,000000;12,000000;1,000000;4,250000;2,000000;4,250000;2,000000
4041;19,000000;17,000000;0,894737;4,705882;4,000000;4,705882;4,000000
4042;13,000000;11,000000;0,846154;4,636364;3,000000;4,636364;3,000000
4043;7,000000;7,000000;1,000000;2,000000;1,000000;2,000000;1,000000
4044;11,000000;10,000000;0,909091;3,800000;1,000000;3,800000;1,000000
4045;14,000000;14,000000;1,000000;14,071429;9,500000;14,071429;9,500000
4046;10,000000;9,000000;0,900000;4,000000;2,000000;4,000000;2,000000
4047;11,000000;7,000000;0,636364;2,142857;1,000000;2,142857;1,000000
4048;21,000000;15,000000;0,714286;10,133333;8,000000;10,133333;8,000000
4049;10,000000;9,000000;0,900000;4,666667;2,000000;4,666667;2,000000
4050;12,000000;12,000000;1,000000;5,583333;4,500000;5,583333;4,500000
4051;8,000000;8,000000;1,000000;3,875000;3,000000;3,875000;3,000000
4052;12,000000;10,000000;0,833333;8,900000;7,500000;8,900000;7,500000
4053;5,000000;4,000000;0,800000;2,250000;1,000000;2,250000;1,000000
4054;10,000000;9,000000;0,900000;5,555556;3,000000;5,555556;3,000000
4055;11,000000;8,000000;0,727273;2,375000;1,000000;2,375000;1,000000
4056;13,000000;6,000000;0,461538;3,000000;1,000000;3,000000;1,000000
4057;13,000000;13,000000;1,000000;6,846154;6,000000;6,846154;6,000000
4058;16,000000;16,000000;1,000000;5,937500;4,500000;5,937500;4,500000
4059;14,000000;12,000000;0,857143;7,500000;5,500000;7,500000;5,500000
4060;13,000000;12,000000;0,923077;9,583333;4,500000;9,583333;4,500000
4061;9,000000;7,000000;0,777778;1,428571;1,000000;1,428571;1,000000
4062;11,000000;9,000000;0,818182;7,222222;4,000000;7,222222;4,000000
4063;9,000000;9,000000;1,000000;4,888889;4,000000;4,888889;4,000000
4064;11,000000;11,000000;1,000000;2,545455;2,000000;2,545455;2,000000
4065;8,000000;8,000000;1,000000;1,625000;1,000000;1,625000;1,000000
4066;9,000000;7,000000;0,777778;5,000000;1,000000;5,000000;1,000000
4067;13,000000;13,000000;1,000000;7,384615;7,000000;7,384615;7,000000
4068;15,000000;10,000000;0,666667;8,600000;7,500000;8,600000;7,500000
4069;8,000000;8,000000;1,000000;2,250000;1,000000;2,250000;1,000000
4070;3,000000;3,000000;1,000000;1,000000;1,000000;1,000000;1,000000
4071;8,000000;8,000000;1,000000;4,625000;3,500000;4,625000;3,500000
4072;11,000000;11,000000;1,000000;6,636364;5,000000;6,636364;5,000000
4073;6,000000;6,000000;1,000000;1,666667;1,000000;1,666667;1,000000
4074;23,000000;20,000000;0,869565;14,900000;13,000000;14,900000;13,000000
4075;12,000000;10,000000;0,833333;5,900000;4,500000;5,900000;4,500000
4076;8,000000;7,000000;0,875000;3,428571;1,000000;3,428571;1,000000
4077;8,000000;8,000000;1,000000;4,875000;2,000000;4,875000;2,000000
4078;12,000000;12,000000;1,000000;3,666667;2,000000;3,666667;2,000000
4079;4,000000;4,000000;1,000000;4,000000;3,500000;4,000000;3,500000
4080;8,000000;7,000000;0,875000;3,285714;1,000000;3,285714;1,000000
4081;12,000000;11,000000;0,916667;3,454545;1,000000;3,454545;1,000000
4082;11,000000;10,000000;0,909091;2,200000;1,000000;2,200000;1,000000
4083;12,000000;10,000000;0,833333;4,500000;3,500000;4,500000;3,500000
4084;12,000000;12,000000;1,000000;11,500000;6,500000;11,500000;6,500000
4085;9,000000;9,000000;1,000000;3,444444;2,000000;3,444444;2,000000
4086;15,000000;7,000000;0,466667;3,285714;1,000000;3,285714;1,000000
4087;6,000000;5,000000;0,833333;2,000000;2,000000;2,000000;2,000000
4088;9,000000;8,000000;0,888889;4,375000;2,500000;4,375000;2,500000
4089;9,000000;7,000000;0,777778;4,000000;4,000000;4,000000;4,000000
4090;10,000000;10,000000;1,000000;4,000000;3,000000;4,000000;3,000000
4091;8,000000;6,000000;0,750000;2,166667;1,000000;2,166667;1,000000
4092;16,000000;16,000000;1,000000;6,750000;6,500000;6,750000;6,500000
4093;10,000000;9,000000;0,900000;5,555556;5,000000;5,555556;5,000000
4094;5,000000;5,000000;1,000000;2,400000;2,000000;2,400000;2,000000
4095;4,000000;4,000000;1,000000;1,000000;1,000000;1,000000;1,000000
4096;18,000000;14,000000;0,777778;10,928571;10,000000;10,928571;10,000000
4097;13,000000;12,000000;0,923077;6,333333;6,500000;6,333333;6,500000
4098;7,000000;7,000000;1,000000;3,000000;1,000000;3,000000;1,000000
4099;11,000000;10,000000;0,909091;6,400000;6,000000;6,400000;6,000000
4100;7,000000;7,000000;1,000000;3,142857;3,000000;3,142857;3,000000
4101;5,000000;5,000000;1,000000;1,400000;1,000000;1,400000;1,000000
4102;15,000000;15,000000;1,000000;9,466667;6,000000;9,466667;6,000000
4103;10,000000;10,000000;1,000000;4,600000;2,500000;4,600000;2,500000
4104;11,000000;11,000000;1,000000;8,727273;8,000000;8,727273;8,000000
4105;14,000000;7,000000;0,500000;4,857143;5,000000;4,857143;5,000000
4106;16,000000;16,000000;1,000000;6,000000;4,000000;6,000000;4,000000
4107;11,000000;10,000000;0,909091;3,200000;2,500000;3,200000;2,500000
4108;11,000000;11,000000;1,000000;5,090909;4,000000;5,090909;4,000000
4109;6,000000;5,000000;0,833333;1,800000;1,000000;1,800000;1,000000
4110;12,000000;11,000000;0,916667;5,000000;4,000000;5,000000;4,000000
4111;10,000000;10,000000;1,000000;4,200000;3,500000;4,200000;3,500000
4112;5,000000;5,000000;1,000000;3,000000;1,000000;3,000000;1,000000
4113;8,000000;7,000000;0,875000;3,000000;2,000000;3,000000;2,000000
4114;10,000000;10,000000;1,000000;4,900000;4,500000;4,900000;4,500000
4115;9,000000;9,000000;1,000000;2,444444;1,000000;2,444444;1,000000
4116;13,000000;12,000000;0,923077;8,583333;7,000000;8,583333;7,000000
4117;9,000000;9,000000;1,000000;3,000000;1,000000;3,000000;1,000000
4118;9,000000;8,000000;0,888889;2,750000;1,500000;2,750000;1,500000
4119;6,000000;6,000000;1,000000;1,833333;1,000000;1,833333;1,000000
4120;9,000000;9,000000;1,000000;3,777778;2,000000;3,777778;2,000000
4121;12,000000;10,000000;0,833333;3,200000;2,000000;3,200000;2,000000
4122;7,000000;7,000000;1,000000;2,571429;1,000000;2,571429;1,000000
4123;5,000000;5,000000;1,000000;2,800000;1,000000;2,800000;1,000000
4124;9,000000;6,000000;0,666667;2,166667;1,500000;2,166667;1,500000
4125;13,000000;12,000000;0,923077;3,916667;2,500000;3,916667;2,500000
4126;12,000000;10,000000;0,833333;6,700000;5,000000;6,700000;5,000000
4127;9,000000;9,000000;1,000000;3,444444;2,000000;3,444444;2,000000
4128;8,000000;8,000000;1,000000;4,625000;4,500000;4,625000;4,500000
4129;10,000000;8,000000;0,800000;3,500000;1,000000;3,500000;1,000000
4130;8,000000;8,000000;1,000000;5,875000;5,500000;5,875000;5,500000
4131;13,000000;13,000000;1,000000;3,307692;3,000000;3,307692;3,000000
4132;14,000000;11,000000;0,785714;10,818182;7,000000;10,818182;7,000000
4133;16,000000;15,000000;0,937500;8,600000;7,000000;8,600000;7,000000
4134;13,000000;12,000000;0,923077;6,833333;6,000000;6,833333;6,000000
4135;7,000000;6,000000;0,857143;2,166667;1,000000;2,166667;1,000000
4136;8,000000;8,000000;1,000000;2,500000;1,500000;2,500000;1,500000
4137;10,000000;10,000000;1,000000;3,400000;1,000000;3,400000;1,000000
4138;9,000000;9,000000;1,000000;2,000000;1,000000;2,000000;1,000000
4139;10,000000;10,000000;1,000000;5,600000;4,500000;5,600000;4,500000
4140;11,000000;10,000000;0,909091;3,700000;2,500000;3,700000;2,500000
4141;9,000000;9,000000;1,000000;3,111111;1,000000;3,111111;1,000000
4142;10,000000;10,000000;1,000000;3,800000;2,500000;3,800000;2,500000
4143;7,000000;7,000000;1,000000;1,142857;1,000000;1,142857;1,000000
4144;7,000000;6,000000;0,857143;2,666667;1,000000;2,666667;1,000000
4145;14,000000;12,000000;0,857143;5,166667;2,500000;5,166667;2,500000
4146;12,000000;11,000000;0,916667;6,363636;5,000000;6,363636;5,000000
4147;9,000000;9,000000;1,000000;5,444444;2,000000;5,444444;2,000000
4148;6,000000;6,000000;1,000000;5,166667;4,500000;5,166667;4,500000
4149;8,000000;6,000000;0,750000;2,000000;1,000000;2,000000;1,000000
4150;10,000000;10,000000;1,000000;3,500000;1,500000;3,500000;1,500000
4151;8,000000;3,000000;0,375000;2,333333;2,000000;2,333333;2,000000
4152;8,000000;8,000000;1,000000;1,875000;1,000000;1,875000;1,000000
4153;9,000000;8,000000;0,888889;3,750000;2,500000;3,750000;2,500000
4154;4,000000;4,000000;1,000000;1,500000;1,000000;1,500000;1,000000
4155;16,000000;15,000000;0,937500;4,066667;3,000000;4,066667;3,000000
4156;11,000000;11,000000;1,000000;5,000000;2,000000;5,000000;2,000000
4157;13,000000;13,000000;1,000000;3,076923;2,000000;3,076923;2,000000
4158;14,000000;14,000000;1,000000;7,500000;5,000000;7,500000;5,000000
4159;5,000000;5,000000;1,000000;1,000000;1,000000;1,000000;1,000000
4160;8,000000;8,000000;1,000000;2,125000;1,000000;2,125000;1,000000
4161;13,000000;9,000000;0,692308;2,777778;1,000000;2,777778;1,000000
4162;11,000000;10,000000;0,909091;2,600000;1,000000;2,600000;1,000000
4163;11,000000;11,000000;1,000000;2,272727;1,000000;2,272727;1,000000
4164;6,000000;6,000000;1,000000;1,333333;1,000000;1,333333;1,000000
4165;15,000000;9,000000;0,600000;7,888889;7,000000;7,888889;7,000000
4166;10,000000;10,000000;1,000000;4,300000;2,500000;4,300000;2,500000
4167;8,000000;6,000000;0,750000;3,000000;1,000000;3,000000;1,000000
4168;6,000000;5,000000;0,833333;2,200000;1,000000;2,200000;1,000000
4169;14,000000;13,000000;0,928571;10,846154;7,000000;10,846154;7,000000
4170;16,000000;16,000000;1,000000;7,125000;5,000000;7,125000;5,000000
4171;7,000000;7,000000;1,000000;4,142857;4,000000;4,142857;4,000000
4172;12,000000;12,000000;1,000000;3,166667;1,000000;3,166667;1,000000
4173;11,000000;10,000000;0,909091;4,700000;1,000000;4,700000;1,000000
4174;12,000000;10,000000;0,833333;4,000000;2,500000;4,000000;2,500000
4175;5,000000;4,000000;0,800000;3,000000;2,000000;3,000000;2,000000
4176;14,000000;12,000000;0,857143;11,583333;9,500000;11,583333;9,500000
4177;7,000000;7,000000;1,000000;1,714286;1,000000;1,714286;1,000000
4178;16,000000;16,000000;1,000000;6,000000;4,500000;6,000000;4,500000
4179;12,000000;11,000000;0,916667;5,363636;5,000000;5,363636;5,000000
4180;14,000000;10,000000;0,714286;4,200000;2,000000;4,200000;2,000000
4181;11,000000;9,000000;0,818182;3,333333;3,000000;3,333333;3,000000
4182;13,000000;9,000000;0,692308;5,666667;5,000000;5,666667;5,000000
4183;7,000000;7,000000;1,000000;2,571429;1,000000;2,571429;1,000000
4184;10,000000;9,000000;0,900000;6,111111;5,000000;6,111111;5,000000
4185;9,000000;8,000000;0,888889;2,250000;1,000000;2,250000;1,000000
4186;11,000000;7,000000;0,636364;2,000000;1,000000;2,000000;1,000000
4187;11,000000;10,000000;0,909091;4,100000;2,000000;4,100000;2,000000
4188;13,000000;12,000000;0,923077;3,583333;2,500000;3,583333;2,500000
4189;13,000000;13,000000;1,000000;5,307692;5,000000;5,307692;5,000000
4190;10,000000;9,000000;0,900000;2,777778;1,000000;2,777778;1,000000
4191;9,000000;9,000000;1,000000;4,111111;3,000000;4,111111;3,000000
4192;11,000000;10,000000;0,909091;6,700000;4,000000;6,700000;4,000000
4193;9,000000;6,000000;0,666667;5,666667;4,000000;5,666667;4,000000
4194;8,000000;8,000000;1,000000;5,625000;6,000000;5,625000;6,000000
4195;9,000000;8,000000;0,888889;4,000000;2,000000;4,000000;2,000000
4196;11,000000;11,000000;1,000000;8,545455;9,000000;8,545455;9,000000
4197;16,000000;16,000000;1,000000;6,000000;4,500000;6,000000;4,500000
4198;13,000000;10,000000;0,769231;4,800000;4,000000;4,800000;4,000000
4199;5,000000;5,000000;1,000000;1,000000;1,000000;1,000000;1,000000
4200;12,000000;12,000000;1,000000;2,833333;1,500000;2,833333;1,500000
4201;8,000000;7,000000;0,875000;3,714286;2,000000;3,714286;2,000000
4202;13,000000;12,000000;0,923077;11,083333;7,000000;11,083333;7,000000
4203;9,000000;8,000000;0,888889;4,125000;2,000000;4,125000;2,000000
4204;8,000000;8,000000;1,000000;2,000000;1,000000;2,000000;1,000000
4205;8,000000;8,000000;1,000000;1,875000;1,000000;1,875000;1,000000
4206;9,000000;9,000000;1,000000;3,666667;1,000000;3,666667;1,000000
4207;5,000000;5,000000;1,000000;2,600000;1,000000;2,600000;1,000000
4208;3,000000;3,000000;1,000000;1,666667;2,000000;1,666667;2,000000
4209;9,000000;9,000000;1,000000;3,444444;1,000000;3,444444;1,000000
4210;7,000000;7,000000;1,000000;3,428571;1,000000;3,428571;1,000000
4211;10,000000;9,000000;0,900000;4,111111;4,000000;4,111111;4,000000
4212;7,000000;7,000000;1,000000;1,428571;1,000000;1,428571;1,000000
4213;9,000000;8,000000;0,888889;2,500000;1,500000;2,500000;1,500000
4214;12,000000;10,000000;0,833333;13,000000;12,500000;13,000000;12,500000
4215;14,000000;11,000000;0,785714;5,727273;4,000000;5,727273;4,000000
4216;7,000000;4,000000;0,571429;1,000000;1,000000;1,000000;1,000000
4217;7,000000;6,000000;0,857143;2,333333;1,500000;2,333333;1,500000
4218;15,000000;15,000000;1,000000;7,266667;6,000000;7,266667;6,000000
4219;11,000000;11,000000;1,000000;4,454545;4,000000;4,454545;4,000000
4220;8,000000;8,000000;1,000000;8,875000;7,000000;8,875000;7,000000
4221;9,000000;6,000000;0,666667;1,833333;1,000000;1,833333;1,000000
4222;8,000000;8,000000;1,000000;3,500000;1,000000;3,500000;1,000000
