episode;mean_e;var_e;std_e;rms_e
1947;-6400,621883;354505905,523754;18828,327210;19886,524734
1948;-3461,408672;400851416,863433;20021,274107;20318,286514
1949;-6415,980083;361846476,541534;19022,262656;20075,140771
1950;-7842,067995;582046000,897911;24125,629544;25368,169649
1951;-5182,112152;376406223,062169;19401,191279;20081,347301
1952;-8008,635282;563339658,981556;23734,777416;25049,508938
1953;-3503,788439;355670604,383826;18859,231278;19181,948228
1954;-6776,333012;586823824,656012;24224,446839;25154,373650
1955;-2807,133978;639820747,199499;25294,678239;25449,965587
1956;-8840,717044;1078992095,686854;32848,015095;34016,913051
1957;-10683,749726;728109763,972795;26983,509112;29021,582868
1958;-7805,182909;502901774,893716;22425,471565;23744,950098
1959;-3146,479180;195888502,042154;13996,017364;14345,341867
1960;-7393,054428;489417225,999661;22122,776182;23325,404172
1961;-1328,473303;360163752,608587;18977,980731;19024,420988
1962;-2302,487781;160689030,480947;12676,317702;12883,729292
1963;1625,653588;393364195,456550;19833,411090;19899,923242
1964;-5759,062962;492049106,537040;22182,179932;22917,589593
1965;641,966171;704155203,890181;26535,922895;26543,687092
1966;-4431,248767;421084569,692508;20520,345263;20993,345025
1967;-8961,854187;661454278,739609;25718,753445;27235,438480
1968;-2672,009235;393769670,855303;19843,630486;20022,719701
1969;-3968,715213;293570235,331659;17133,891424;17587,522161
1970;-1553,979162;486607212,001679;22059,175234;22113,843249
1971;-2241,062306;482634522,430253;21968,944500;22082,954573
1972;-5137,187195;475898661,573514;21815,101686;22411,812819
1973;-10380,529869;551426912,723732;23482,480975;25674,546015
1974;-3617,586628;399545990,365328;19988,646537;20313,368095
1975;-480,347525;462740819,352481;21511,411375;21516,773761
1976;-3957,061759;549809003,047171;23448,006377;23779,557204
1977;-12039,669238;801018693,379867;28302,273643;30756,663160
1978;-2040,704728;437152234,064733;20908,185815;21007,539357
1979;-12186,023484;865579380,534075;29420,730455;31844,599996
1980;-7016,577556;397470173,716477;19936,654025;21135,338519
1981;-280,158358;356406666,561588;18878,735831;18880,814476
1982;-5096,633021;499047321,535999;22339,367080;22913,380145
1983;-4133,351364;437201473,189906;20909,363290;21313,987583
1984;-3970,090904;933966201,967124;30560,860622;30817,654417
1985;-2645,294981;518832497,671987;22777,894935;22930,985221
1986;-2525,406056;788971845,508866;28088,642643;28201,941799
1987;-4223,214771;428615336,498845;20703,027230;21129,384267
1988;-6620,571085;846449778,483080;29093,809968;29837,589379
1989;-15487,760586;1106403704,539054;33262,647287;36691,612564
1990;-7576,543765;554426716,384806;23546,267568;24735,212387
1991;-5724,716293;393479377,658611;19836,314619;20645,865307
1992;-5923,203118;517499018,488715;22748,604759;23507,091561
1993;-2330,688730;193489384,289007;13910,046164;14103,953143
1994;-7300,490291;423216274,381787;20572,220939;21829,187637
1995;-2013,578482;400239391,500741;20005,983892;20107,060695
1996;-3576,499000;361804888,829506;19021,169492;19354,488728
1997;-8051,852743;658236287,310724;25656,115983;26889,935290
1998;-5682,994216;504763694,006314;22466,946700;23174,557542
1999;-3759,324436;683902115,035417;26151,522232;26420,345101
2000;-6972,289394;525751357,891716;22929,268586;23965,896129
2001;-6819,443648;432839556,142478;20804,796470;21893,934498
2002;-11141,434054;713054020,227751;26703,071363;28934,159276
2003;-2722,042010;391198273,314657;19778,732854;19965,164312
2004;-14403,671899;1187060899,049133;34453,750145;37343,361702
2005;-3172,860050;338066744,415993;18386,591430;18658,343584
2006;-5162,395790;345638282,569827;18591,349670;19294,782011
2007;-7188,935693;561047051,347483;23686,431799;24753,340133
2008;-1228,013940;276490635,826852;16628,007572;16673,291639
2009;-5609,601029;559052778,662975;23644,296959;24300,625555
2010;-7454,569071;622108706,440641;24942,107097;26032,274324
2011;-4825,145039;343213710,246408;18526,027913;19144,078324
2012;-5841,861692;490732988,711805;22152,493961;22909,830570
2013;-10332,953155;795773791,938558;28209,462808;30042,365301
2014;-8930,270680;778741239,589057;27905,935562;29300,016621
2015;-4362,224990;538421622,507769;23203,913948;23610,392402
2016;-3085,122620;217923225,926411;14762,222933;15081,154051
2017;-4032,778690;381348387,693436;19528,143478;19940,202899
2018;-8254,958709;585772936,252974;24202,746461;25571,806341
2019;-6122,909973;486390898,705299;22054,271666;22888,445234
2020;-4874,122326;618945762,754155;24878,620596;25351,584392
2021;-2842,129096;429288652,414715;20719,282140;20913,305578
2022;-6336,480363;397177466,370745;19929,311739;20912,399426
2023;-5836,165195;520301154,795384;22810,110802;23544,892843
2024;-17903,306684;1282787875,831630;35816,028197;40041,431868
2025;-9281,802740;766570983,499518;27687,018321;29201,418555
2026;-6690,891085;511525408,159192;22616,927469;23585,873562
2027;-6399,040549;626718752,719072;25034,351454;25839,242881
2028;-4295,015417;469132676,387268;21659,470824;22081,209972
2029;-2102,392584;115726789,809322;10757,638673;10961,151600
2030;-8398,634304;408969398,255086;20222,991823;21897,635864
2031;-3334,955411;694441799,127355;26352,263643;26562,449562
2032;-10141,283601;685828193,073277;26188,321693;28083,337162
2033;-514,431234;523189672,088327;22873,339767;22879,123925
2034;-5633,402966;344743365,863204;18567,265977;19403,056327
2035;-3335,769137;265613398,787866;16297,650100;16635,526878
2036;-3905,583607;520013803,873525;22803,811170;23135,846368
2037;-5693,498368;764567848,715577;27650,820037;28230,901020
2038;1755,188682;557755737,453618;23616,852827;23681,985237
2039;-7262,672981;587032676,010434;24228,757211;25293,854883
2040;-1686,171149;107349645,173163;10360,967386;10497,276710
2041;-482,436869;466768127,093421;21604,817220;21610,202970
2042;-6407,004150;623498204,232230;24969,946020;25778,826707
2043;-3198,865516;223152530,827324;14938,290760;15276,952295
2044;-4873,112020;397995960,101414;19949,836092;20536,386753
2045;-5299,577584;303039580,250114;17408,032061;18196,843210
2046;-2359,300179;456954829,125255;21376,501798;21506,304342
2047;-1461,882092;80480315,686888;8971,082192;9089,412244
2048;-11584,788966;999633499,562558;31616,981190;33672,553140
2049;-4461,018433;314117561,260922;17723,362019;18276,166084
2050;-3445,971037;397603207,820758;19939,990166;20235,560882
2051;-4590,410155;241086312,770298;15526,954395;16191,299459
2052;-4121,125066;234030243,287721;15298,047042;15843,418668
2053;-5212,283243;223087460,627689;14936,112634;15819,461345
2054;-6000,901102;272923913,780471;16520,409008;17576,539131
2055;-9017,038781;676036800,402982;26000,707690;27519,879883
2056;-14259,350906;910331433,906475;30171,699221;33371,552589
2057;-5198,314150;307498717,346048;17535,641344;18289,920376
2058;-4591,482459;453909413,734247;21305,149935;21794,291108
2059;-5320,239330;491867831,637621;22178,093508;22807,296599
2060;-928,040722;516241874,501186;22720,956725;22739,901805
2061;-5769,455112;538274515,184039;23200,743850;23907,344635
2062;-1916,246748;112279915,834725;10596,221772;10768,097206
2063;-3860,704456;276902292,002388;16640,381366;17082,369007
2064;-6146,716357;401988607,965062;20049,653562;20970,711241
2065;-5977,187804;404699634,060492;20117,147762;20986,338607
2066;-3154,408361;146411651,038247;12100,068225;12504,476924
2067;-4458,103886;239991087,890890;15491,645745;16120,352916
2068;-308,048084;425572634,285494;20629,411874;20631,711706
2069;-10989,004348;703456256,781094;26522,749797;28709,135712
2070;-3665,051212;279380760,930656;16714,686983;17111,790126
2071;-3983,947015;240461826,016268;15506,831592;16010,423475
2072;-3030,900379;185956925,233192;13636,602408;13969,369432
2073;-6058,537049;521623987,490485;22839,089025;23629,004606
2074;-4105,676736;832888142,866397;28859,801504;29150,381204
2075;-4901,021541;563593681,229217;23740,128079;24240,744489
2076;-17152,671057;1128581553,188170;33594,367879;37719,963913
2077;-11215,914558;756168747,254479;27498,522638;29697,903741
2078;-6603,201533;629503143,886226;25089,901233;25944,275175
2079;-7778,524523;457963040,939026;21400,071050;22769,903045
2080;-3393,592842;392022460,334924;19799,557074;20088,278491
2081;-2426,701969;488514340,671416;22102,360523;22235,179854
2082;-5471,507809;404707491,138104;20117,343044;20848,138738
2083;-2297,999932;67338685,584420;8206,015207;8521,706946
2084;-10584,105739;735593873,237555;27121,833884;29113,865555
2085;-7520,265393;600567590,823940;24506,480588;25634,390619
2086;-6504,182965;419990793,585509;20493,676917;21501,050896
2087;1293,658202;638181928,416533;25262,262931;25295,364792
2088;-11421,728481;750516012,416901;27395,547310;29681,170696
2089;-14279,202154;1044449169,171356;32317,938814;35331,923007
2090;-178,708270;261064459,951939;16157,489284;16158,477546
2091;-3878,387054;330753759,129439;18186,636828;18595,581337
2092;-1601,432299;317171771,858338;17809,316996;17881,173263
2093;-1621,209437;389943961,076276;19746,998787;19813,436883
2094;-1681,553882;299051084,445572;17293,093548;17374,657059
2095;-5095,640119;292034640,536226;17089,021053;17832,559793
2096;-7089,923457;781761471,924060;27959,997710;28844,903996
2097;-4787,317629;570699086,363130;23889,309039;24364,266795
2098;-1190,313420;457582079,445152;21391,168258;21424,260209
2099;-4660,906892;360114118,692051;18976,673014;19540,679920
2100;-5581,296054;325133522,282451;18031,459239;18875,497025
2101;-2200,650091;334280633,986676;18283,343075;18415,305993
2102;-3916,622342;221396716,588302;14879,405787;15386,248638
2103;-1868,879146;151207586,795761;12296,649413;12437,857374
2104;-6341,422982;645468883,026198;25406,079647;26185,540446
2105;-4792,230179;524444109,642470;22900,744740;23396,785671
2106;-2575,051050;449633594,462163;21204,565416;21360,348367
2107;-2366,350407;465289691,585530;21570,574670;21699,984005
2108;-3756,853110;161637667,496764;12713,680329;13257,134411
2109;-573,284111;211438162,583587;14540,913403;14552,210047
2110;-7779,708667;489549487,839173;22125,765249;23453,642676
2111;-5715,949821;560160870,076192;23667,717889;24348,161171
2112;-11715,992282;786556500,177935;28045,614634;30394,423425
2113;-2297,769818;341265846,706971;18473,382113;18615,735087
2114;-439,949516;369437506,931823;19220,757189;19225,791596
2115;-5608,002959;416629026,082934;20411,492500;21167,870069
2116;-162,215601;709267528,186659;26632,077054;26632,571075
2117;-8594,526947;679121207,929917;26059,954105;27440,610441
2118;-12145,246084;764897590,147642;27656,781992;30206,035698
2119;-4657,757349;607009056,822682;24637,553791;25073,965788
2120;-1140,367962;343453583,323534;18532,500730;18567,552946
2121;-2565,178437;464782578,727727;21558,816728;21710,889414
2122;99,559410;121029375,578826;11001,335173;11001,785658
2123;-3258,702672;382525706,741629;19558,264410;19827,880619
2124;-4847,242118;460781466,699946;21465,820895;22006,299617
2125;-280,715857;53066331,395181;7284,664124;7290,070836
2126;-6886,961102;477041644,186126;21841,283025;22901,350995
2127;-1702,588245;231676354,565906;15220,918322;15315,846738
2128;-7206,952078;565046983,438191;23770,716932;24839,225867
2129;-2705,838633;190473992,264665;13801,231549;14063,980765
2130;-312,133511;116697137,525348;10802,644932;10807,153411
2131;-87,610680;930451457,097668;30503,302397;30503,428213
2132;-7493,189555;644080420,163612;25378,739531;26461,827410
2133;-3886,823974;372710509,592365;19305,711839;19693,092957
2134;-11847,004689;849380702,347514;29144,136672;31460,009893
2135;-3223,644709;176722062,211155;13293,685050;13678,960027
2136;102,841857;127809004,773665;11305,264472;11305,732228
2137;-3208,862110;362411410,245168;19037,106142;19305,652185
2138;-2018,075830;671174863,031946;25907,042730;25985,524684
2139;-14121,861324;964451619,706258;31055,621387;34115,664832
2140;-7632,159737;707324903,851369;26595,580532;27669,021777
2141;-6822,937912;503918768,922669;22448,135088;23462,123746
2142;-3719,063490;343213405,733494;18526,019695;18895,630155
2143;-834,072198;113795073,802783;10667,477387;10700,035058
2144;-2758,435279;235656812,887374;15351,117643;15596,979774
2145;-2424,104983;147685746,786398;12152,602470;12392,014838
2146;1475,935305;91502629,906048;9565,700701;9678,895336
2147;-5923,406386;413473520,437143;20334,048304;21179,241338
2148;-2114,886811;161236191,193279;12697,881366;12872,798352
2149;-2094,271386;339429890,814339;18423,623173;18542,272338
2150;-10831,827649;728181054,345231;26984,830078;29077,646820
2151;-3034,379524;335333653,437432;18312,117667;18561,818675
2152;-5651,888920;448217983,544398;21171,159240;21912,595280
2153;-1504,998575;367393647,099011;19167,515413;19226,509507
2154;-16197,951842;884381623,387338;29738,554494;33863,775148
2155;-2862,744363;189111975,810135;13751,799003;14046,611018
2156;-412,104013;25575931,347196;5057,265204;5074,028091
2157;-3102,210059;318668437,922509;17851,286730;18118,833990
2158;-1927,069766;166246311,181404;12893,653911;13036,867303
2159;-3208,044562;367229967,642950;19163,245227;19429,912958
2160;-1120,353142;170550538,773111;13059,499943;13107,468479
2161;-1092,658271;266904305,435608;16337,206170;16373,704759
2162;-3740,796881;331537268,912015;18208,164897;18588,459598
2163;-3621,993696;212402693,147452;14574,041757;15017,374320
2164;-2258,631247;303004322,840560;17407,019355;17552,941006
2165;-934,923998;91316575,216767;9555,970658;9601,596643
2166;1584,876685;114533820,014577;10702,047468;10818,763983
2167;-3603,447090;432871411,764200;20805,562039;21115,308255
2168;-4781,549625;485499407,815764;22034,051099;22546,898337
2169;-1463,558316;70365667,135287;8388,424592;8515,143574
2170;-4991,658729;498233909,401832;22321,153855;22872,484917
2171;-29,126957;276082230,501652;16615,722389;16615,747918
2172;-3627,305861;366707764,246705;19149,615251;19490,128580
2173;-3639,771749;331243477,193056;18200,095527;18560,479939
2174;-4405,799730;436228641,691466;20886,087276;21345,718844
2175;2397,685669;386989871,560320;19672,058142;19817,637804
2176;-3273,791995;333817993,022017;18270,686715;18561,673067
2177;-1031,879997;64144359,850821;8009,017409;8075,217408
2178;-4493,627809;381134172,855990;19522,657935;20033,144130
2179;-1755,240804;219991428,277014;14832,108019;14935,605062
2180;-1355,446181;117813647,166164;10854,199518;10938,504537
2181;-6158,539490;686010441,913849;26191,801044;26906,096903
2182;-1520,075922;457159911,438418;21381,298170;21435,263988
2183;-4911,942794;453872383,124526;21304,280864;21863,201164
2184;-11723,036902;938485201,426500;30634,705832;32801,140158
2185;2315,853815;188582030,072512;13732,517252;13926,421255
2186;-4894,451291;334699321,033811;18294,789450;18938,188257
2187;-1860,862073;142670239,654531;11944,464812;12088,550257
2188;-2964,256237;334639153,995145;18293,145000;18531,755692
2189;1411,156137;206734086,174761;14378,250456;14447,333589
2190;-3307,633977;286729120,813369;16933,077712;17253,103006
2191;-1218,614609;158959645,458063;12607,919950;12666,675453
2192;-2933,960334;244138200,845458;15624,922427;15897,997487
2193;-5231,573929;396224479,045814;19905,388191;20581,395599
2194;3597,907505;382266624,790119;19551,639951;19879,928652
2195;-3611,270799;239472255,717434;15474,891137;15890,674388
2196;-4676,011652;317428265,298495;17816,516643;18419,917217
2197;-2735,877206;333700062,404334;18267,459112;18471,196130
2198;-2080,063065;123162539,935983;11097,861953;11291,111650
2199;-2170,109224;104700261,797954;10232,314587;10459,906111
2200;-1519,144937;74112694,494238;8608,873010;8741,881710
2201;-3360,564040;384032693,608107;19596,752119;19882,808762
2202;-5813,114577;380217450,102205;19499,165369;20347,229570
2203;-6834,856373;416659004,087712;20412,226828;21526,129836
2204;-1322,217392;81911303,314586;9050,486358;9146,560126
2205;-2466,534643;148514502,335597;12186,652630;12433,756290
2206;-9465,736839;838677923,439857;28959,936523;30467,656578
2207;-3118,981655;265831706,498672;16304,346246;16599,992562
2208;-17591,745682;1130735677,414456;33626,413389;37950,035488
2209;-3584,405926;311258108,657919;17642,508570;18002,946273
2210;-1395,328702;300006532,653030;17320,696656;17376,808534
2211;-3269,162073;270312583,008314;16441,185572;16763,054724
2212;-2652,527388;515364329,047186;22701,637145;22856,076448
2213;-15033,929927;1017069432,249056;31891,526026;35257,459938
2214;-9180,509893;672540387,529374;25933,383650;27510,400750
2215;-1112,099121;108329624,052115;10408,151808;10467,396453
2216;-3098,793520;149433171,168919;12224,286121;12610,935431
2217;-2067,657575;151322718,530264;12301,329950;12473,889785
2218;-4795,819631;388007685,009974;19697,910676;20273,321655
2219;847,947003;215428909,947484;14677,496719;14701,970074
2220;-6534,559369;411230204,705660;20278,811718;21305,648801
2221;-48,566022;239026499,905838;15460,481878;15460,558158
2222;825,995529;194721750,394871;13954,273553;13978,698760
2223;-773,359840;157515300,443393;12550,509967;12574,314529
2224;-3109,165608;209320677,549816;14467,918909;14798,229229
2225;-4121,321749;370440488,006476;19246,830596;19683,134429
2226;697,053669;161805243,315427;12720,268995;12739,353482
2227;-4456,805138;358339910,857587;18929,868221;19447,442580
2228;-105,982480;93019334,643700;9644,653163;9645,235452
2229;-3761,174754;320740071,582828;17909,217503;18299,904566
2230;-645,862089;171041417,257407;13078,280363;13094,218384
2231;-3129,246835;252709456,306517;15896,837934;16201,902421
2232;-4776,026250;394150509,158457;19853,224150;20419,621346
2233;1588,313344;320620332,165859;17905,874236;17976,180669
2234;1309,712241;93942452,855259;9692,391493;9780,480510
2235;971,837365;188995025,161859;13747,546151;13781,853759
2236;457,726852;140514024,464825;11853,861163;11862,695239
2237;-6615,402188;476627861,001621;21831,808468;22812,089056
2238;-2592,443820;159622814,811130;12634,192290;12897,425316
2239;-3448,091951;216430851,726414;14711,589028;15110,267695
2240;-142,918463;300233980,373592;17327,261191;17327,850590
2241;-13826,416540;965895788,303683;31078,864012;34015,666723
2242;-1226,669539;105422432,485966;10267,542670;10340,558527
2243;-5211,727893;405513088,553076;20137,355550;20800,846045
2244;-4521,103659;306951937,919220;17520,043890;18093,985636
2245;-2124,107018;95033374,359578;9748,506263;9977,234335
2246;-1775,832976;181728750,383955;13480,680635;13597,144301
2247;-826,138606;310397799,506207;17618,109987;17637,468767
2248;-1814,706826;294052123,542675;17147,948085;17243,702746
2249;-6263,202860;361953677,716949;19025,080229;20029,512919
2250;-3347,380753;217321837,688257;14741,839698;15117,102751
2251;-7406,429361;475053140,244507;21795,713804;23019,737968
2252;-3303,872251;324505195,986955;18014,027756;18314,496112
2253;-2604,595642;253989324,119428;15937,042515;16148,474930
2254;-4180,761267;335392753,676996;18313,731288;18784,874725
2255;-4759,285881;275845784,649366;16608,605741;17277,053763
2256;-1235,344450;71354327,176413;8447,149056;8537,001996
2257;216,835212;4419645,863905;2102,295380;2113,448219
2258;-2903,908481;243585961,209058;15607,240666;15875,095139
2259;-7107,881043;604745136,636071;24591,566372;25598,185669
2260;-870,666520;221326654,197022;14877,051260;14902,506983
2261;-1968,750394;193768221,032683;13920,065411;14058,598762
2262;-1048,717043;53385504,045329;7306,538445;7381,416631
2263;-128,120831;135766612,756182;11651,893098;11652,597466
2264;-923,106087;197135135,231266;14040,482016;14070,794579
2265;-3259,722137;274534226,628017;16569,074405;16886,681588
2266;-2135,831105;293483354,852284;17131,355896;17263,983589
2267;-1922,272908;114063539,999389;10680,053371;10851,666837
2268;-833,218210;243571699,751202;15606,783773;15629,009960
2269;-9483,798073;722627845,551830;26881,738142;28505,618244
2270;-1094,653095;49944025,330715;7067,108697;7151,383833
2271;-5640,549992;398410596,501717;19960,225362;20741,899641
2272;-5416,383587;550956264,311819;23472,457569;24089,281340
2273;-3290,581068;243087196,513452;15591,253847;15934,714314
2274;-4720,283120;429991548,243859;20736,237562;21266,702165
2275;-5565,453562;445636320,986368;21110,099976;21831,413017
2276;-8314,728153;535224216,301886;23134,913363;24583,712506
2277;-1497,291847;188153423,988732;13716,902857;13798,380588
2278;-2481,469963;233555117,036690;15282,510168;15482,661600
2279;-3303,994986;215016968,569106;14663,456911;15031,079517
2280;-3169,258182;126934286,052180;11266,511707;11703,780734
2281;-1914,774109;330988059,358533;18193,077237;18293,562235
2282;-2164,452797;168161680,874823;12967,716872;13147,111348
2283;-19012,379877;1336799200,678587;36562,264709;41210,069028
2284;768,451442;21847553,531456;4674,136662;4736,884118
2285;-3899,370365;310213829,992493;17612,888179;18039,371365
2286;-1328,081013;238368476,501962;15439,186394;15496,201976
2287;1210,425084;238105988,552067;15430,683347;15478,085070
2288;288,920630;23908213,370433;4889,602578;4898,131123
2289;-3721,139278;395752263,909501;19893,523165;20238,555814
2290;-1211,577150;137573703,294358;11729,181698;11791,591177
2291;-7494,369788;751120142,811214;27406,571161;28412,773911
2292;-3172,276867;249830830,296722;15806,037780;16121,233539
2293;-3708,394771;298803967,168384;17285,947101;17679,257873
2294;-917,217244;346240713,350412;18607,544528;18630,136898
2295;2629,617117;197618520,470342;14057,685459;14301,517635
2296;-4166,988533;257246842,412976;16038,916497;16571,380022
2297;-11108,910669;652496833,117093;25544,017560;27855,066494
2298;-5278,253262;550244144,161420;23457,283393;24043,795492
2299;-3372,348361;139100715,487311;11794,096637;12266,761959
2300;-1206,059286;249666581,491401;15800,841164;15846,802848
2301;-1020,752808;246971898,121734;15715,339580;15748,454985
2302;-4168,274746;338488243,743227;18398,049998;18864,325010
2303;-2682,557298;211715101,233556;14550,433026;14795,648512
2304;-1735,479025;116441221,043544;10790,793346;10929,460576
2305;-482,308963;21866461,942320;4676,158888;4700,966271
2306;683,462854;33084599,262164;5751,921354;5792,384719
2307;-5663,713304;440562324,115245;20989,576559;21740,284554
2308;-7987,189523;653372418,578017;25561,150572;26779,985344
2309;-4380,181295;352616088,179753;18778,074666;19282,169908
2310;161,287069;2445270,745156;1563,736149;1572,031890
2311;-2419,185025;162512044,791840;12748,021211;12975,534709
2312;-1185,272271;94389725,308816;9715,437474;9787,471362
2313;-7946,420592;656179371,274191;25615,998346;26820,234367
2314;-5714,726304;255820895,693312;15994,402011;16984,669335
2315;265,150076;6608628,924452;2570,725369;2584,363265
2316;-1830,496313;190867162,138270;13815,468220;13936,207479
2317;-4874,997563;374176748,367970;19343,648786;19948,492414
2318;-903,517291;81701909,672815;9038,910868;9083,955811
2319;-1572,210202;98488388,981692;9924,131649;10047,896989
2320;-4546,064928;295601948,833820;17193,078515;17783,943746
2321;-6057,821271;702572133,695243;26506,077297;27189,507760
2322;-2194,992360;125368948,015499;11196,827587;11409,949144
2323;-3918,073286;289541877,642965;17015,930114;17461,190564
2324;-895,949459;24688426,146922;4968,744927;5048,876269
2325;-4472,888446;269420917,089338;16414,046335;17012,573237
2326;-2241,419718;265594054,537869;16297,056622;16450,471631
2327;-835,929576;272953384,046452;16521,300919;16542,435199
2328;-1623,752096;186223820,823471;13646,384899;13742,648642
2329;-4685,240834;227653700,266841;15088,197383;15798,898124
2330;-98,002457;216595688,440818;14717,190236;14717,516534
2331;-1676,060555;62392804,456194;7898,911599;8074,774513
2332;-2550,524076;152840657,537660;12362,874162;12623,225840
2333;-1764,646008;159098904,415182;12613,441418;12736,282030
2334;-2793,217040;270431080,920923;16444,788868;16680,322010
2335;-5086,815995;407232924,225274;20180,012989;20811,261884
2336;-2580,324197;129089754,717379;11361,767236;11651,086974
2337;-2692,440253;155014654,563280;12450,488126;12738,284385
2338;-6281,402142;422718254,213677;20560,113186;21498,238697
2339;-3218,708742;202737674,256006;14238,598044;14597,868345
2340;-918,391465;126366456,883427;11241,283596;11278,736621
2341;-4215,555709;345514629,578190;18588,023821;19060,050879
2342;-1203,409055;64763592,050324;8047,582994;8137,062455
2343;-7757,575380;576723913,559235;24015,076797;25236,954835
2344;-3639,874527;236434988,455223;15376,442646;15801,382061
2345;-2294,399116;199711261,222439;14131,923479;14316,966457
2346;-2204,178642;100318693,619672;10015,922005;10255,588579
2347;-1366,414509;43364018,660797;6585,136192;6725,407591
2348;-10207,464719;639823650,161032;25294,735621;27276,656433
2349;-1891,120780;275876193,760268;16609,521178;16716,833778
2350;-4832,506217;240447561,953062;15506,371657;16241,941949
2351;-5676,165302;430054244,242602;20737,749257;21500,537128
2352;-1997,741761;357003774,660185;18894,543516;18999,861758
2353;-6858,609867;431852475,480241;20781,060499;21883,624124
2354;-1578,527922;63000135,742518;7937,262484;8092,705737
2355;-5899,102401;261439363,903600;16169,086675;17211,588336
2356;-3959,960580;236391010,958254;15375,012551;15876,784900
2357;-3795,346351;273355145,999029;16533,455356;16963,484310
2358;-3461,723665;245653573,375660;15673,339573;16051,077973
2359;786,826194;201486672,874641;14194,600131;14216,390834
2360;-784,248348;362749072,833542;19045,972615;19062,112116
2361;-1869,668460;103091646,189973;10153,405645;10324,112860
2362;-2854,131217;146845118,185505;12117,966751;12449,545501
2363;-2666,760083;186577849,998341;13659,350277;13917,236052
2364;-2529,859798;130075879,769610;11405,081314;11682,297307
2365;-970,032732;37879284,386396;6154,614885;6230,589690
2366;-5056,047467;375570885,419994;19379,651323;20028,342453
2367;-4406,601603;283240954,419678;16829,763944;17397,100106
2368;-2917,573574;206201447,804541;14359,716146;14653,111730
2369;259,759177;116103191,711393;10775,119104;10778,249697
2370;-1310,514220;221188493,276853;14872,407111;14930,034856
2371;-818,429244;31907124,978154;5648,639215;5707,622220
2372;-2497,343278;173022427,438670;13153,798974;13388,769581
2373;-658,001692;40698825,317854;6379,563098;6413,407171
2374;-7290,136321;509703367,473781;22576,611072;23724,448467
2375;-2544,236426;164023974,081722;12807,184471;13057,454311
2376;-1797,811448;126076611,794363;11228,384202;11371,399993
2377;-7594,691024;548808389,425443;23426,659801;24626,971417
2378;-5611,714650;400084268,209269;20002,106594;20774,397934
2379;-4329,275526;392830157,452320;19819,943427;20287,256691
2380;-2711,594991;190440364,913328;13800,013221;14063,893924
2381;-9497,959205;775381960,006236;27845,681173;29420,965128
2382;-2127,507309;172822094,161672;13146,181733;13317,221238
2383;-2131,860616;230155781,706635;15170,885990;15319,941625
2384;-2021,856434;88190125,069793;9390,959752;9606,145351
2385;-10153,431040;721410776,647044;26859,091136;28714,159200
2386;-2434,744991;149098770,136542;12210,600728;12450,973990
2387;-1020,178126;64121319,240192;8007,578863;8072,303429
2388;-1256,757000;148467186,683020;12184,711186;12249,352017
2389;-356,673915;12757053,607482;3571,701780;3589,466519
2390;-296,584326;32152380,113486;5670,306880;5678,057976
2391;723,604434;93426502,843669;9665,738608;9692,786298
2392;-939,864473;70993566,238569;8425,767991;8478,025210
2393;-2592,654346;136407864,707412;11679,377753;11963,683432
2394;-6742,474106;475487093,669203;21805,666550;22824,286424
2395;-3834,312007;198308114,420629;14082,191393;14594,864267
2396;-2958,889478;291982299,422786;17087,489559;17341,779792
2397;-14138,245591;1025597662,103934;32024,953741;35006,965742
2398;-2075,903999;142725010,811270;11946,757335;12125,773717
2399;-14195,283756;984506299,087611;31376,843358;34438,530456
2400;-2395,117129;201401541,684826;14191,601097;14392,294041
2401;-7662,848017;661272992,023729;25715,228796;26832,670977
2402;-8454,688884;539856934,878988;23234,821602;24725,264387
2403;-916,146558;40435630,091561;6358,901642;6424,558709
2404;-12609,745174;786689000,739880;28047,976767;30752,149097
2405;-1207,443546;109427250,083806;10460,748065;10530,202752
2406;-1387,134448;113939541,528597;10674,246649;10763,999420
2407;-978,604397;31375807,665861;5601,411221;5686,253092
2408;-1019,325724;51719209,826195;7191,606902;7263,486405
2409;-1771,630016;169472481,569316;13018,159684;13138,156434
2410;-294,756639;57344684,713723;7572,627332;7578,361709
2411;-1331,403105;167387161,070059;12937,819023;13006,144521
2412;-458,373272;79446687,055049;8913,287107;8925,065440
2413;416,569512;16311834,881176;4038,791265;4060,217364
2414;-1669,005690;89048678,836063;9436,560753;9583,019296
2415;-1365,209793;59033660,714611;7683,336561;7803,682368
2416;-1449,753095;77036136,173652;8777,023195;8895,949652
2417;-856,438490;90758395,627835;9526,720088;9565,138918
2418;-1199,624242;135275242,243703;11630,788548;11692,490777
2419;318,043820;98403364,657465;9919,847008;9924,944157
2420;-2283,852665;115154525,847166;10731,007681;10971,349454
2421;1025,772363;95771500,509256;9786,291458;9839,903935
2422;-590,080509;32730330,652379;5721,042794;5751,393367
2423;0,000000;0,000000;0,000000;0,000000
2424;379,468878;13535683,133800;3679,087269;3698,605110
2425;-4322,521712;302500663,719450;17392,546212;17921,630999
2426;-1166,457714;63358277,369854;7959,791289;8044,805838
2427;-5684,653084;510098345,524806;22585,356883;23289,775143
2428;-1166,505367;139194013,792530;11798,051271;11855,578795
2429;206,016602;3989626,984903;1997,405063;2008,001450
2430;661,154064;22266144,149946;4718,701532;4764,794733
2431;-9901,111781;706569057,652261;26581,366738;28365,490867
