episode;mean_demand_power;mean_energy_balance;mean_renewable_power;mean_total_power;total_reward_wind;total_reward_battery;total_reward_grid;wind_activation_rate;battery_charge_rate;battery_discharge_rate;grid_import_rate
1189;63000,373208;-3114,097555;34993,680505;59886,275653;67,000000;-29,503403;71,000000;0,479167;0,395833;0,531250;0,114583
119;57348,010488;-12621,252363;21436,763024;44726,758125;17,000000;-76,778138;-4,250000;0,458333;0,489583;0,260417;0,510417
1190;67490,452877;-13186,783192;13613,089611;54303,669684;83,000000;-23,283905;71,000000;0,270833;0,187500;0,708333;0,031250
1191;71921,217051;-49684,160042;8243,516732;22237,057008;71,000000;-74,591395;61,000000;0,229167;0,864583;0,072917;0,135417
1192;64333,103062;-49843,231810;7986,205768;14489,871252;79,000000;-69,942016;75,000000;0,197917;0,885417;0,062500;0,072917
1193;64249,222941;-21379,444462;31165,978371;42869,778479;73,000000;-39,502376;69,000000;0,468750;0,625000;0,270833;0,072917
1194;72795,057174;-15115,879819;48991,549488;57679,177355;67,000000;-15,852088;45,000000;0,614583;0,770833;0,104167;0,177083
1195;67553,396530;-10273,896354;45579,886998;57279,500176;79,000000;-19,981072;57,750000;0,583333;0,614583;0,208333;0,125000
1196;61835,648298;-19855,046342;34696,738189;41980,601956;73,000000;-17,484700;69,000000;0,572917;0,833333;0,093750;0,093750
1197;72055,117382;-36327,243752;19899,889332;35727,873630;75,000000;-58,803256;63,000000;0,354167;0,833333;0,104167;0,135417
1198;70421,587759;-41183,334704;19341,496504;29238,253056;85,000000;-50,231119;67,000000;0,333333;0,843750;0,093750;0,093750
1199;69243,959844;-4990,645846;11446,235967;64253,313998;75,000000;-15,659696;69,000000;0,260417;0,125000;0,822917;0,125000
12;57658,703253;-18193,565277;16747,955258;39465,137976;13,000000;-91,189356;-18,250000;0,395833;0,375000;0,270833;0,489583
120;55159,877753;-5818,838955;27984,279419;49341,038798;3,000000;-67,999249;8,500000;0,458333;0,291667;0,270833;0,447917
1200;65836,337934;5598,368239;20494,497468;71434,706173;85,000000;-12,185954;69,750000;0,312500;0,052083;0,895833;0,114583
1201;64437,830253;-3927,104285;4374,640201;60510,725967;81,000000;-0,418496;73,000000;0,135417;0,072917;0,885417;0,083333
1202;68608,865755;-48855,439299;9586,533425;19753,426456;71,000000;-68,795587;57,000000;0,281250;0,812500;0,083333;0,104167
1203;73815,943813;-22320,164147;42558,158397;51495,779665;77,000000;-39,039245;49,000000;0,510417;0,677083;0,114583;0,135417
1204;68169,317320;-11679,973685;44986,477770;56489,343635;81,000000;-21,579381;77,000000;0,583333;0,645833;0,333333;0,083333
1205;66906,294067;-8946,814810;11410,055903;57959,479257;71,000000;-20,928493;65,000000;0,281250;0,166667;0,729167;0,104167
1206;56757,104033;15154,402093;46141,881890;71911,506126;85,000000;-50,363460;79,000000;0,593750;0,072917;0,885417;0,072917
1207;70796,480652;-5397,622278;3689,894981;65398,858374;67,000000;-0,941485;59,000000;0,187500;0,062500;0,875000;0,156250
1208;65726,974686;-11621,495303;2033,809407;54105,479383;77,000000;-8,578332;69,000000;0,125000;0,135417;0,802083;0,083333
1209;67062,775841;-43466,400726;3719,081594;23596,375115;77,000000;-89,196377;45,000000;0,125000;0,625000;0,208333;0,125000
121;56830,088257;-4458,272274;30949,268006;52371,815983;9,000000;-69,556428;5,000000;0,468750;0,427083;0,302083;0,458333
1210;70514,011776;-46977,843985;13984,519460;23536,167791;85,000000;-66,277670;59,000000;0,260417;0,875000;0,041667;0,135417
1211;72593,554720;-24383,629789;41559,729122;48209,924930;77,000000;-27,887737;69,000000;0,562500;0,833333;0,104167;0,104167
1212;67292,555821;-4304,757765;48493,803351;62987,798056;87,000000;-26,364482;77,000000;0,614583;0,552083;0,416667;0,093750
1213;69696,039113;-16156,653818;3986,855820;53539,385295;73,000000;-16,566378;67,000000;0,156250;0,145833;0,760417;0,062500
1214;64242,568623;-24120,906439;33097,125124;40121,662184;77,000000;-29,094224;73,750000;0,500000;0,802083;0,104167;0,072917
1215;57218,115053;-4179,632004;10354,575693;53038,483049;81,000000;-10,945843;67,000000;0,229167;0,093750;0,854167;0,114583
1216;63956,241560;-49384,092947;3418,063696;14572,148613;79,000000;-89,947387;25,750000;0,135417;0,510417;0,177083;0,093750
1217;55970,509343;2986,377182;26181,037800;58956,886525;73,000000;-26,826547;71,000000;0,416667;0,156250;0,781250;0,114583
1218;69163,218552;-19952,370696;4708,138000;49210,847856;73,000000;-35,172543;57,000000;0,156250;0,166667;0,666667;0,093750
1219;56553,645295;6805,642627;31227,025034;63359,287922;71,000000;-33,492406;73,000000;0,479167;0,114583;0,843750;0,093750
122;59802,536220;-781,233115;40554,231181;59021,303105;7,000000;-57,864212;-13,000000;0,531250;0,375000;0,354167;0,510417
1220;73040,769883;-43872,236527;16941,092328;29168,533357;79,000000;-66,058955;57,000000;0,270833;0,770833;0,114583;0,104167
1221;56746,582582;-2113,096339;23857,177215;54633,486243;71,000000;-28,496551;59,000000;0,354167;0,197917;0,729167;0,145833
1222;69165,832187;-13453,389031;44141,774862;55712,443157;71,000000;-20,497443;61,000000;0,562500;0,697917;0,239583;0,135417
1223;64287,628007;-46797,390762;5116,563214;17490,237245;83,000000;-81,928687;55,000000;0,156250;0,812500;0,062500;0,104167
1224;71233,866246;-15763,736810;50919,092253;55470,129436;77,000000;-0,280759;65,000000;0,645833;0,781250;0,093750;0,125000
1225;62733,159631;-24390,274667;28965,222248;38342,884964;83,000000;-47,303078;65,000000;0,437500;0,739583;0,156250;0,114583
1226;67553,623795;-16537,553808;7883,061620;51016,069988;73,000000;-28,271846;67,000000;0,229167;0,197917;0,697917;0,062500
1227;72797,011235;-20037,784915;50503,216271;52759,226320;85,000000;-8,913932;71,000000;0,625000;0,833333;0,093750;0,104167
1228;66771,598959;-48474,481880;3948,510592;18297,117079;83,000000;-85,736481;43,000000;0,125000;0,677083;0,135417;0,114583
1229;71751,606873;-28599,203459;35078,527182;43152,403415;67,000000;-45,480675;61,000000;0,458333;0,687500;0,156250;0,093750
123;68895,953874;-12290,889252;26370,433842;56605,064622;7,000000;-85,039076;15,250000;0,520833;0,302083;0,333333;0,385417
1230;70813,659699;-26331,584603;40692,408792;44482,075096;65,000000;-29,268308;47,000000;0,541667;0,750000;0,052083;0,156250
1231;61281,436108;-39641,643054;7492,992863;21639,793054;75,000000;-80,992070;59,000000;0,208333;0,739583;0,104167;0,177083
1232;71175,302192;-14438,861146;52345,257154;56736,441046;91,000000;-7,852122;71,750000;0,666667;0,802083;0,125000;0,114583
1233;64781,560452;-9223,597428;9751,697858;55557,963024;85,000000;-15,261823;63,000000;0,229167;0,177083;0,760417;0,125000
1234;66807,692659;-50902,822065;5321,136741;15904,870594;75,000000;-90,243372;49,000000;0,187500;0,614583;0,125000;0,104167
1235;59601,666404;-32908,796063;20899,404534;26692,870341;85,000000;-38,128043;81,000000;0,375000;0,843750;0,031250;0,093750
1236;62054,844017;-31200,488453;24698,217496;30854,355563;81,000000;-45,645862;61,000000;0,416667;0,781250;0,062500;0,166667
1237;57163,728123;3123,400207;22597,379117;60287,128331;89,000000;-30,007276;55,000000;0,375000;0,093750;0,843750;0,197917
1238;78777,187857;-20199,858735;51361,767791;58577,329122;89,000000;-7,555651;81,000000;0,604167;0,802083;0,072917;0,114583
1239;71454,548160;-55467,674442;7282,837713;15986,873718;75,000000;-81,020936;65,000000;0,208333;0,739583;0,072917;0,114583
124;65688,161979;-11258,677156;25122,842617;54429,484824;23,000000;-82,561167;13,000000;0,489583;0,375000;0,333333;0,479167
1240;67313,529228;-20392,264380;12109,460632;46921,264848;77,000000;-36,614174;57,000000;0,260417;0,322917;0,562500;0,156250
1241;56247,422121;-28867,962058;19789,651349;27379,460064;87,000000;-46,564412;77,000000;0,375000;0,760417;0,093750;0,114583
1242;60152,459280;451,143384;12440,021620;60603,602664;85,000000;-16,536462;73,000000;0,260417;0,041667;0,885417;0,093750
1243;67954,146601;-46038,273580;2922,197328;21915,873021;89,000000;-87,908790;71,000000;0,104167;0,645833;0,187500;0,114583
1244;72464,284954;-41598,741654;18676,939008;30865,543300;85,000000;-62,439818;61,000000;0,302083;0,802083;0,041667;0,156250
1245;53280,499429;4289,743721;35786,990662;57570,243149;73,000000;-55,080703;59,000000;0,552083;0,114583;0,781250;0,125000
1246;71545,564462;-54093,135897;7737,026103;17452,428565;81,000000;-80,855833;71,000000;0,187500;0,791667;0,062500;0,093750
1247;71919,027651;-24005,804160;38590,440222;47913,223491;87,000000;-25,864438;71,000000;0,520833;0,729167;0,104167;0,166667
1248;63305,254096;-51122,505603;2511,527532;12182,748493;87,000000;-87,571559;71,000000;0,072917;0,802083;0,072917;0,135417
1249;68064,296417;-15474,798945;39677,682603;52589,497472;73,000000;-29,031256;65,000000;0,500000;0,750000;0,156250;0,156250
125;70477,571481;-22832,310568;14976,741446;47645,260913;-1,000000;-89,456264;3,750000;0,562500;0,406250;0,250000;0,427083
1250;68019,150382;3281,123555;16144,193101;71300,273937;85,000000;-14,730605;57,750000;0,260417;0,041667;0,906250;0,177083
1251;69028,361067;-6203,561059;7674,009201;62824,800007;81,000000;-9,183918;59,000000;0,197917;0,072917;0,833333;0,125000
1252;66924,303946;-3392,202961;3251,642921;63532,100986;85,000000;-3,076088;65,000000;0,114583;0,052083;0,885417;0,135417
1253;72266,727629;-38846,944165;27426,732396;33419,783464;81,000000;-35,874484;75,000000;0,385417;0,854167;0,041667;0,083333
1254;51036,689272;8144,441683;28989,275877;59181,130955;79,000000;-40,623602;67,000000;0,468750;0,031250;0,854167;0,072917
1255;71111,517796;-51656,205121;11225,630310;19455,312675;77,000000;-70,013859;63,000000;0,250000;0,854167;0,041667;0,114583
1256;67601,993623;-22977,161889;39465,368620;44624,831734;85,000000;-32,106707;59,000000;0,520833;0,750000;0,114583;0,156250
1257;69736,184307;-49383,420724;8563,467727;20352,763583;77,000000;-75,308827;75,000000;0,218750;0,812500;0,083333;0,104167
1258;75111,528615;-28589,945689;37775,034106;46521,582926;83,000000;-36,990905;67,000000;0,468750;0,843750;0,031250;0,166667
1259;71792,102064;-43367,437346;20069,853000;28424,664719;79,000000;-57,879958;77,000000;0,322917;0,833333;0,041667;0,125000
126;69611,262977;-22046,388372;14522,190768;47564,874605;29,000000;-79,961763;7,750000;0,416667;0,354167;0,270833;0,437500
1260;70493,468371;-46522,854890;1920,306900;23970,613481;87,000000;-93,245744;43,000000;0,072917;0,416667;0,239583;0,114583
1261;64747,216478;-15738,008495;39394,678384;49009,207983;81,000000;-29,762358;77,000000;0,572917;0,697917;0,104167;0,177083
1262;72606,583302;-54719,570708;4243,347226;17887,012594;77,000000;-88,467318;57,000000;0,145833;0,781250;0,114583;0,104167
1263;72472,264995;-19921,700069;38467,130442;52550,564926;81,000000;-40,126239;49,000000;0,489583;0,729167;0,197917;0,229167
1264;68562,963185;-10778,888501;48993,030311;57784,074684;77,000000;-13,016220;73,000000;0,614583;0,739583;0,218750;0,104167
1265;75779,379594;-28862,450849;43301,076871;46916,928745;83,000000;-18,029030;71,000000;0,552083;0,843750;0,062500;0,083333
1266;66564,113995;-8040,954932;26344,421752;58523,159063;81,000000;-35,111757;73,750000;0,385417;0,302083;0,635417;0,093750
1267;68054,925858;-19862,036133;45752,232086;48192,889725;81,000000;-8,507526;73,000000;0,625000;0,791667;0,062500;0,041667
1268;61851,251886;-10968,825259;23750,932971;50882,426626;89,000000;-35,093785;71,000000;0,364583;0,322917;0,593750;0,093750
1269;70389,989725;-25936,239163;2511,843675;44453,750561;77,000000;-37,710715;63,000000;0,114583;0,343750;0,572917;0,114583
127;64646,632109;-20911,842371;9428,994463;43734,789738;21,000000;-56,441093;-2,250000;0,458333;0,395833;0,354167;0,447917
1270;51996,301056;16274,554835;46908,145844;68270,855891;79,000000;-55,615681;79,000000;0,614583;0,052083;0,895833;0,062500
1271;65716,963239;-26117,430106;4848,963430;39599,533134;83,000000;-36,830607;73,000000;0,145833;0,375000;0,572917;0,093750
1272;77142,939177;-19137,965659;52290,084290;58004,973518;85,000000;6,693560;71,000000;0,614583;0,833333;0,093750;0,083333
1273;65211,637489;-34489,190259;22938,953718;30722,447230;93,000000;-35,590225;71,000000;0,385417;0,833333;0,104167;0,093750
1274;62182,251797;-4040,846647;6190,631694;58141,405149;79,000000;-6,624921;75,000000;0,187500;0,041667;0,895833;0,052083
1275;67143,771418;-6199,660843;10605,700146;60944,110575;83,000000;-15,555044;71,000000;0,218750;0,072917;0,843750;0,062500
1276;60980,708315;-28757,230436;15366,567820;32223,477879;77,000000;-54,685684;73,000000;0,302083;0,593750;0,343750;0,062500
1277;65351,418664;-29151,044026;31360,120314;36200,374638;91,000000;-20,398552;77,000000;0,468750;0,885417;0,072917;0,104167
1278;60193,751804;6008,830562;24446,806462;66202,582366;85,000000;-31,271022;85,000000;0,343750;0,062500;0,906250;0,041667
1279;67225,114232;-43466,558083;6907,911977;23758,556149;95,000000;-56,308125;75,000000;0,145833;0,666667;0,260417;0,052083
128;61578,665691;-2381,206387;32255,848459;59197,459303;15,000000;-47,701106;-9,000000;0,500000;0,291667;0,395833;0,510417
1280;70776,730098;-39700,148869;25383,530666;31076,581229;79,000000;-40,952279;77,000000;0,364583;0,895833;0,031250;0,062500
1281;66806,809319;-54409,153310;6904,751277;12397,656010;91,000000;-71,667197;69,000000;0,166667;0,854167;0,041667;0,052083
1282;69992,855960;-30995,598954;34736,989084;38997,257006;87,000000;-20,915621;83,000000;0,500000;0,885417;0,062500;0,062500
1283;68683,366055;-31440,337066;29260,990816;37243,028989;73,000000;-46,803229;71,000000;0,406250;0,802083;0,072917;0,156250
1284;67206,133691;-8186,911653;3686,212125;59019,222038;75,000000;-4,407588;61,000000;0,156250;0,031250;0,875000;0,093750
1285;59406,393811;-44628,217524;7930,614990;14778,176287;79,000000;-77,021387;67,000000;0,208333;0,843750;0,062500;0,083333
1286;74561,816816;-31646,602702;39359,043555;42915,214114;83,000000;-24,018367;85,000000;0,500000;0,916667;0,020833;0,093750
1287;73507,988506;-23622,798661;43877,188076;49885,189844;79,000000;-9,379909;77,000000;0,572917;0,833333;0,031250;0,104167
1288;57292,013109;13739,332896;38739,859175;71031,346005;93,000000;-39,262670;65,000000;0,489583;0,041667;0,875000;0,135417
1289;73717,581493;-16498,334440;54023,584552;57219,247052;85,000000;7,340274;81,000000;0,697917;0,875000;0,020833;0,104167
129;62928,567139;-17756,624682;20914,057719;45171,942457;33,000000;-81,908267;11,750000;0,447917;0,375000;0,343750;0,364583
1290;73642,700723;-8713,962584;6151,432483;64928,738139;79,000000;-7,083811;75,000000;0,177083;0,093750;0,833333;0,083333
1291;66559,548568;-51569,596739;2406,542923;14989,951829;83,000000;-91,317569;51,000000;0,104167;0,697917;0,125000;0,093750
1292;65489,350371;-2195,526220;4145,858330;63293,824151;83,000000;4,182116;75,000000;0,125000;0,052083;0,927083;0,093750
1293;66149,291532;-10547,905142;10542,837877;55601,386391;77,000000;-33,586200;71,000000;0,250000;0,104167;0,791667;0,031250
1294;68311,626408;-11118,293226;49148,281726;57193,333181;83,000000;-21,583384;79,000000;0,614583;0,729167;0,229167;0,083333
1295;73463,291752;-15149,074580;50517,237515;58314,217172;87,000000;-29,131783;81,000000;0,614583;0,812500;0,114583;0,062500
1296;72485,152398;-39414,654585;25445,567046;33070,497813;77,000000;-54,061967;73,000000;0,354167;0,885417;0,031250;0,156250
1297;71226,714197;-10519,211555;6565,115470;60707,502642;87,000000;-10,551116;81,000000;0,166667;0,125000;0,833333;0,041667
1298;71523,139396;-1238,171608;11013,142585;70284,967788;83,000000;-13,518689;79,000000;0,229167;0,041667;0,895833;0,062500
1299;65766,906890;-5518,548515;1497,366426;60248,358375;89,000000;5,486348;73,000000;0,052083;0,062500;0,916667;0,104167
13;67973,678411;-26791,582194;11706,699333;41182,096217;1,000000;-93,000000;-6,250000;0,520833;0,312500;0,333333;0,489583
130;62885,309457;-4701,641984;33640,284002;58183,667473;15,000000;-56,152979;-5,500000;0,541667;0,229167;0,385417;0,468750
1300;65086,161206;-3685,223298;25298,984050;61400,937907;83,000000;-26,410468;83,000000;0,354167;0,270833;0,697917;0,083333
1301;68725,867937;-10229,391065;52000,757296;58496,476872;73,000000;-29,754566;69,000000;0,656250;0,656250;0,145833;0,062500
1302;71918,677960;-48065,067738;15926,145673;23853,610223;73,000000;-66,757804;65,000000;0,281250;0,854167;0,062500;0,114583
1303;70456,759127;-19907,203430;39316,989248;50549,555697;77,000000;-21,667927;81,000000;0,531250;0,802083;0,177083;0,062500
1304;66685,010324;-16381,301212;48144,948753;50303,709112;87,000000;-1,156185;75,000000;0,666667;0,822917;0,052083;0,062500
1305;59826,514387;-48107,989690;6168,916842;11718,524697;79,000000;-79,675761;55,000000;0,166667;0,750000;0,031250;0,072917
1306;67044,112324;-25363,696982;35978,339581;41680,415342;77,000000;-27,403439;79,000000;0,489583;0,802083;0,020833;0,135417
1307;70630,916869;-39294,164628;21785,587900;31336,752240;77,000000;-52,001323;79,000000;0,354167;0,854167;0,062500;0,114583
1308;65908,948762;-13173,498251;40124,849616;52735,450512;89,000000;-19,656026;83,000000;0,531250;0,697917;0,281250;0,072917
1309;75132,970427;-51621,219655;16660,800001;23511,750772;87,000000;-60,643349;75,000000;0,270833;0,875000;0,041667;0,062500
131;58848,400146;-2395,125791;37832,134897;56453,274355;23,000000;-58,508928;-13,000000;0,531250;0,385417;0,364583;0,510417
1310;73000,974938;-21334,992931;48584,417331;51665,982007;85,000000;1,595187;77,000000;0,614583;0,864583;0,031250;0,083333
1311;63080,765831;-9138,030891;50792,950152;53942,734940;87,000000;-36,452024;79,000000;0,645833;0,770833;0,156250;0,052083
1312;67440,943320;-46662,469549;3629,558569;20778,473771;83,000000;-89,639804;61,000000;0,104167;0,604167;0,177083;0,072917
1313;65798,197331;-14458,051954;15457,980047;51340,145377;83,000000;-33,924947;73,000000;0,281250;0,250000;0,656250;0,062500
1314;65607,090741;-1383,032256;35889,243554;64224,058485;85,000000;-25,189391;85,000000;0,489583;0,385417;0,583333;0,062500
1315;74429,153936;-26691,121491;40779,603489;47738,032444;79,000000;-27,533264;81,000000;0,520833;0,833333;0,083333;0,104167
1316;71043,341820;-58533,569421;3042,263439;12509,772399;81,000000;-89,932723;61,000000;0,114583;0,781250;0,072917;0,052083
1317;69358,408578;-19121,436250;6239,157571;50236,972328;91,000000;-25,988209;67,000000;0,156250;0,250000;0,614583;0,062500
1318;72642,526333;-42673,739131;25485,492595;29968,787202;83,000000;-44,413806;81,000000;0,343750;0,854167;0,031250;0,072917
1319;55612,089463;-4572,774080;17788,396578;51039,315383;89,000000;-39,966295;75,000000;0,312500;0,145833;0,802083;0,093750
132;67407,768717;-13465,912340;26951,163345;53941,856377;25,000000;-83,758668;13,000000;0,458333;0,375000;0,260417;0,406250
1320;57329,268148;5685,609033;25645,660536;63014,877181;93,000000;-36,538842;69,000000;0,406250;0,010417;0,916667;0,072917
1321;73035,830177;-22865,337596;7048,177020;50170,492580;81,000000;-48,182206;73,000000;0,187500;0,250000;0,625000;0,031250
1322;56216,835759;9887,230034;45323,117958;66104,065793;81,000000;-37,035835;77,000000;0,614583;0,260417;0,697917;0,093750
