episode,step,epsilon,potential_solar#0,action_solar#0,power_solar#0,idx_solar#0,potential_wind#0,action_wind#0,power_wind#0,idx_wind#0,potential_battery#0,action_battery#0,power_battery#0,idx_battery#0,soc_battery#0,soc_idx_battery#0,potential_grid#0,action_grid#0,power_grid#0,idx_grid#0,potential_load#0,action_load#0,power_load#0,idx_load#0,env_price,env_price_idx,env_renewable_potential,env_renewable_potential_idx,env_total_renewable,env_total_renewable_idx,env_total_power,env_total_power_idx,env_demand_power,env_demand_power_idx,env_grid_power,env_grid_power_idx,env_energy_balance,env_energy_balance_idx,env_delta_power_idx,reward_solar#0,reward_wind#0,reward_battery#0,reward_grid#0,reward_load#0,env_delta_ph,env_delta_ph_norm,env_delta_ph_idx
168,37,0.5949991485231946,3227.3336482,0.0,0.0,1,22238.895006900002,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0,116738.59681,0.0,0.0,0,4000.0,0.0,4000.0,0,92.0499588979,1,25466.228655100003,1,0.0,0,0.0,0,112738.59681,1,0.0,0,-112738.59681,0,,1.0,1.0,-0.300476574747,-1.0,-1.0,-87272.3681549,-0.2909078938496667,-1.0
168,38,0.5949991485231946,2167.3079193999997,1.0,2167.3079193999997,1,27391.7534065,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0,117534.7258306,1.0,117534.7258306,1,4000.0,0.0,4000.0,0,96.5538135224,1,29559.0613259,1,2167.3079193999997,1,119702.03375,1,115702.03375,1,117534.7258306,1,4000.0,1,,-1.0,1.0,-0.3448189384463333,1.0,-1.0,-86142.97242410001,-0.2871432414136667,-1.0
168,39,0.5949991485231946,1519.6341347,1.0,1519.6341347,1,15034.6843314,0.0,0.0,1,0.0,1.0,0.0,0,0.0,0,118480.3658653,0.0,0.0,0,0.0,1.0,0.0,0,93.9987914769,1,16554.3184661,1,1519.6341347,1,1519.6341347,1,120000.0,1,0.0,0,-118480.3658653,0,,-1.0,1.0,-0.31780398529799997,1.0,0.5,-103445.6815339,-0.3448189384463333,-1.0
168,40,0.5949991485231946,0.0,0.0,0.0,0,24658.804410599998,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0,120000.0,1.0,120000.0,1,0.0,1.0,0.0,0,102.0430472877,1,24658.804410599998,1,0.0,0,120000.0,1,120000.0,1,120000.0,1,0.0,0,,1.0,1.0,-0.11964997318666666,1.0,0.5,-95341.1955894,-0.31780398529799997,-1.0
168,41,0.5949991485231946,0.0,1.0,0.0,0,26265.3041404,1.0,26265.3041404,1,0.0,0.0,0.0,0,0.0,0,35894.991956,0.0,0.0,0,0.0,1.0,0.0,0,54.82656256,1,26265.3041404,1,26265.3041404,1,26265.3041404,1,62160.2960964,1,0.0,0,-35894.991956,0,,-1.0,-1.0,-0.11329295542,-1.0,0.5,-35894.991956,-0.11964997318666666,-1.0
168,42,0.5949991485231946,0.0,0.0,0.0,0,39359.5010829,0.0,0.0,1,0.0,1.0,0.0,0,0.0,0,73347.3877089,0.0,0.0,0,0.0,1.0,0.0,0,57.5261248648,1,39359.5010829,1,0.0,0,0.0,0,73347.3877089,1,0.0,0,-73347.3877089,0,,1.0,1.0,-0.0028345944966666867,1.0,0.5,-33987.886626,-0.11329295542,-1.0
168,43,0.5949991485231946,0.0,1.0,0.0,0,34193.921972200005,1.0,34193.921972200005,1,0.0,2.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,30.9580195719,1,34193.921972200005,1,34193.921972200005,1,34193.921972200005,1,33343.5436232,1,0.0,0,850.378349000006,1,,1.0,1.0,-1.0,1.0,0.5,850.378349000006,0.0028345944966666867,0.0
168,44,0.5949991485231946,0.0,0.0,0.0,0,40388.6058566,1.0,40388.6058566,1,11005.847955500001,1.0,-11005.847955500001,0,0.026055511258285986,0,0.0,0.0,0.0,0,4000.0,0.0,4000.0,0,29.4380506424,1,40388.6058566,1,40388.6058566,1,40388.6058566,1,36388.6058566,1,0.0,0,4000.0,1,,-1.0,-1.0,3.797786153453999e-06,1.0,-1.0,4000.0,0.013333333333333334,1.0
168,45,0.5949991485231946,0.0,1.0,0.0,0,33541.561810700005,1.0,33541.561810700005,1,0.0,1.0,0.0,0,0.026055511258285986,0,1.1698159999941709,0.0,0.0,0,0.0,1.0,0.0,0,25.5269662359,0,33541.561810700005,1,33541.561810700005,1,33541.561810700005,1,33542.7316267,1,0.0,0,-1.1698159999941709,0,,1.0,1.0,-1.0,1.0,0.5,-1.1698159999941709,-3.8993866666472365e-06,0.0
168,46,0.5949991485231946,0.0,0.0,0.0,0,23992.8485956,1.0,23992.8485956,1,10211.3844838,2.0,10211.3844838,0,0.001880832082623108,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0,39.218109547,1,23992.8485956,1,23992.8485956,1,34204.2330794,1,34204.2330794,1,0.0,0,0.0,0,,1.0,-1.0,-1.0,1.0,0.5,-10211.3844838,-0.03403794827933333,-1.0
